batch_id,product_id,product_name,batch_number,manufacturing_date,expiry_date,quantity_produced,quantity_approved,quantity_rejected,unit_of_measure,facility_id,production_line,status,batch_cost,created_at
BAT-001576,PRD-0027,Cetirizine 10mg,BN-202303-5703,2023-03-20,2025-12-20,17028,14510,2518,tablets,FAC-020,PL-03,rejected,63133.06,2023-03-21 12:11:13
BAT-001577,PRD-0031,Metoprolol 50mg,BN-202312-3749,2023-12-21,2026-04-23,218684,213966,4718,mL,FAC-013,PL-23,qa_review,116991.28,2023-12-23 03:29:19
BAT-001578,PRD-0009,Simvastatin 40mg,BN-202307-1541,2023-07-15,2025-07-23,138205,137576,629,ampoules,FAC-014,PL-26,approved,90139.51,2023-07-15 17:32:50
BAT-001579,PRD-0039,Adalimumab 40mg,BN-202305-1960,2023-05-12,2025-02-09,484892,464264,20628,capsules,FAC-011,PL-05,recalled,70280.77,2023-05-12 14:27:13
BAT-001580,PRD-0046,Etanercept 50mg,BN-202306-7488,2023-06-26,2025-10-09,97650,96157,1493,bottles,FAC-003,PL-09,recalled,73955.67,2023-06-27 11:08:15
BAT-001581,PRD-0027,Cetirizine 10mg,BN-202506-2077,2025-06-06,2026-06-19,461745,440966,20779,bottles,FAC-005,PL-30,in_production,91751.28,2025-06-07 12:58:04
BAT-001582,PRD-0014,Gabapentin 300mg,BN-202405-8346,2024-05-27,2027-02-11,277555,178262,99293,bottles,FAC-006,PL-06,rejected,86493.68,2024-05-29 06:46:05
BAT-001583,PRD-0016,Clopidogrel 75mg,BN-202510-7806,2025-10-02,2027-08-28,324200,318594,5606,kg,FAC-016,PL-26,approved,140168.77,2025-10-03 15:06:09
BAT-001584,PRD-0016,Clopidogrel 75mg,BN-202507-8066,2025-07-13,2026-08-02,415000,409556,5444,vials,FAC-010,PL-15,qa_review,109424.81,2025-07-14 03:59:52
BAT-001585,PRD-0026,Aspirin 100mg,BN-202405-3347,2024-05-19,2025-05-29,23390,14406,8984,tablets,FAC-019,PL-02,rejected,105624.07,2024-05-20 17:16:12
BAT-001586,PRD-0004,Atorvastatin 20mg,BN-202411-2106,2024-11-02,2026-09-05,442674,436013,6661,bottles,FAC-010,PL-05,approved,68015.71,2024-11-03 22:12:19
BAT-001587,PRD-0016,Clopidogrel 75mg,BN-202405-1860,2024-05-19,2026-04-09,137214,503,136711,bottles,FAC-006,PL-21,rejected,37663.35,2024-05-20 18:37:47
BAT-001588,PRD-0040,Rituximab 500mg,BN-202502-8092,2025-02-04,2027-10-10,76292,60646,15646,kg,FAC-012,PL-26,rejected,129530.55,2025-02-05 22:32:04
BAT-001589,PRD-0015,Hydrochlorothiazide 25mg,BN-202508-7557,2025-08-24,2027-03-13,161315,155713,5602,tablets,FAC-009,PL-11,qa_review,128123.91,2025-08-26 04:49:37
BAT-001590,PRD-0050,Valsartan 80mg,BN-202511-6681,2025-11-09,2028-07-05,454575,432002,22573,vials,FAC-017,PL-16,qa_review,83911.42,2025-11-10 08:05:08
BAT-001591,PRD-0022,Duloxetine 30mg,BN-202412-9371,2024-12-10,2026-06-30,131086,124548,6538,capsules,FAC-008,PL-08,recalled,3444.23,2024-12-11 17:01:33
BAT-001592,PRD-0015,Hydrochlorothiazide 25mg,BN-202403-4411,2024-03-06,2026-02-17,131312,460,130852,tablets,FAC-006,PL-08,rejected,63753.54,2024-03-06 23:02:24
BAT-001593,PRD-0012,Azithromycin 500mg,BN-202308-5153,2023-08-25,2025-06-20,398490,390844,7646,tablets,FAC-019,PL-18,approved,56459.08,2023-08-27 20:37:12
BAT-001594,PRD-0030,Clarithromycin 500mg,BN-202309-1734,2023-09-02,2024-10-27,127734,124893,2841,syringes,FAC-003,PL-13,qa_review,7705.56,2023-09-02 23:55:04
BAT-001595,PRD-0009,Simvastatin 40mg,BN-202405-2470,2024-05-22,2025-08-28,430315,414342,15973,syringes,FAC-012,PL-11,in_production,80381.05,2024-05-23 18:31:39
BAT-001596,PRD-0004,Atorvastatin 20mg,BN-202507-5479,2025-07-02,2027-04-01,333424,272648,60776,vials,FAC-005,PL-29,rejected,97320.73,2025-07-03 21:13:45
BAT-001597,PRD-0044,Nivolumab 240mg,BN-202404-2289,2024-04-09,2026-03-24,207186,206603,583,vials,FAC-012,PL-27,approved,56153.1,2024-04-09 23:15:38
BAT-001598,PRD-0009,Simvastatin 40mg,BN-202405-1583,2024-05-13,2026-01-06,268749,255435,13314,kg,FAC-017,PL-03,recalled,88164.19,2024-05-13 22:07:29
BAT-001599,PRD-0047,Dexamethasone 4mg,BN-202406-6080,2024-06-20,2025-07-11,184131,107204,76927,bottles,FAC-003,PL-20,rejected,107086.12,2024-06-21 15:12:02
BAT-001600,PRD-0008,Losartan 50mg,BN-202406-6145,2024-06-01,2027-05-10,261682,249289,12393,syringes,FAC-016,PL-04,recalled,134173.4,2024-06-02 15:54:32
BAT-001601,PRD-0028,Ranitidine 150mg,BN-202312-3153,2023-12-25,2025-06-19,270972,73588,197384,bottles,FAC-014,PL-08,rejected,3108.69,2023-12-26 09:55:01
BAT-001602,PRD-0008,Losartan 50mg,BN-202409-9789,2024-09-29,2026-02-13,444220,441781,2439,syringes,FAC-014,PL-08,recalled,47733.44,2024-09-29 18:11:43
BAT-001603,PRD-0050,Valsartan 80mg,BN-202301-1680,2023-01-02,2025-04-15,229494,224372,5122,bottles,FAC-005,PL-02,in_production,47501.65,2023-01-03 16:55:35
BAT-001604,PRD-0043,Bevacizumab 400mg,BN-202408-8297,2024-08-21,2027-01-15,424978,418097,6881,kg,FAC-003,PL-10,approved,28882.2,2024-08-22 07:12:43
BAT-001605,PRD-0045,Infliximab 100mg,BN-202410-1621,2024-10-18,2025-11-11,479624,478936,688,capsules,FAC-002,PL-03,approved,137510.87,2024-10-19 09:23:01
BAT-001606,PRD-0047,Dexamethasone 4mg,BN-202305-8955,2023-05-30,2024-07-19,385135,380260,4875,capsules,FAC-018,PL-20,qa_review,31465.04,2023-05-30 22:53:27
BAT-001607,PRD-0026,Aspirin 100mg,BN-202510-9568,2025-10-16,2027-02-10,203308,194218,9090,capsules,FAC-014,PL-17,qa_review,71233.26,2025-10-18 04:59:32
BAT-001608,PRD-0047,Dexamethasone 4mg,BN-202407-6787,2024-07-01,2025-09-29,277531,266308,11223,mL,FAC-020,PL-02,recalled,148955.17,2024-07-03 00:13:50
BAT-001609,PRD-0003,Metformin 850mg,BN-202510-9786,2025-10-23,2028-06-19,201178,199539,1639,vials,FAC-013,PL-16,approved,26826.53,2025-10-23 16:50:23
BAT-001610,PRD-0001,Amoxicillin 500mg,BN-202501-1029,2025-01-14,2026-06-22,375622,374340,1282,capsules,FAC-010,PL-15,approved,23573.5,2025-01-14 21:39:20
BAT-001611,PRD-0030,Clarithromycin 500mg,BN-202311-8636,2023-11-24,2025-11-18,221187,221042,145,ampoules,FAC-001,PL-18,approved,33680.79,2023-11-25 12:23:09
BAT-001612,PRD-0039,Adalimumab 40mg,BN-202411-7082,2024-11-19,2027-05-05,399582,394798,4784,capsules,FAC-009,PL-12,approved,146552.9,2024-11-21 11:48:46
BAT-001613,PRD-0036,Allopurinol 300mg,BN-202311-7349,2023-11-14,2026-01-08,242933,238670,4263,kg,FAC-009,PL-19,in_production,5780.13,2023-11-15 17:18:47
BAT-001614,PRD-0025,Paracetamol 500mg,BN-202503-7104,2025-03-29,2027-09-07,380174,376493,3681,capsules,FAC-018,PL-11,approved,114547.79,2025-03-29 17:35:07
BAT-001615,PRD-0006,Lisinopril 10mg,BN-202410-6752,2024-10-22,2026-08-29,186767,186581,186,syringes,FAC-013,PL-07,approved,149538.41,2024-10-22 20:38:52
BAT-001616,PRD-0049,Rosuvastatin 10mg,BN-202305-8190,2023-05-19,2025-10-15,26592,2444,24148,ampoules,FAC-019,PL-30,rejected,22409.17,2023-05-21 20:15:12
BAT-001617,PRD-0003,Metformin 850mg,BN-202307-8020,2023-07-29,2025-07-20,278482,272812,5670,syringes,FAC-007,PL-08,recalled,115694.29,2023-07-31 04:04:52
BAT-001618,PRD-0031,Metoprolol 50mg,BN-202501-2628,2025-01-18,2026-09-22,10661,6318,4343,mL,FAC-016,PL-23,rejected,83802.82,2025-01-19 05:23:58
BAT-001619,PRD-0038,Insulin Lispro 100U,BN-202309-9970,2023-09-07,2025-11-05,57482,56903,579,kg,FAC-005,PL-01,approved,127891.03,2023-09-08 08:20:58
BAT-001620,PRD-0017,Pantoprazole 40mg,BN-202510-6521,2025-10-29,2026-12-26,73611,73017,594,syringes,FAC-001,PL-22,approved,9141.62,2025-10-30 15:01:54
BAT-001621,PRD-0019,Escitalopram 10mg,BN-202507-1597,2025-07-05,2026-08-06,266961,51542,215419,ampoules,FAC-019,PL-28,rejected,74648.33,2025-07-07 00:21:01
BAT-001622,PRD-0030,Clarithromycin 500mg,BN-202401-6076,2024-01-04,2026-06-19,268387,267281,1106,mL,FAC-004,PL-13,approved,32575.99,2024-01-04 13:19:48
BAT-001623,PRD-0050,Valsartan 80mg,BN-202403-1973,2024-03-14,2025-11-23,276855,264200,12655,tablets,FAC-001,PL-19,qa_review,12380.45,2024-03-14 20:23:33
BAT-001624,PRD-0021,Fluoxetine 20mg,BN-202309-1290,2023-09-02,2026-05-23,162068,161143,925,kg,FAC-009,PL-04,approved,65933.59,2023-09-04 00:52:04
BAT-001625,PRD-0037,Insulin Glargine 100U,BN-202509-7348,2025-09-27,2027-11-23,165674,163982,1692,vials,FAC-017,PL-20,approved,74731.35,2025-09-27 16:16:28
BAT-001626,PRD-0023,Tramadol 50mg,BN-202306-3568,2023-06-04,2025-11-19,318527,312341,6186,vials,FAC-011,PL-05,recalled,68125.07,2023-06-05 20:55:20
BAT-001627,PRD-0041,Pembrolizumab 100mg,BN-202409-5092,2024-09-19,2025-11-15,3190,3158,32,tablets,FAC-005,PL-08,qa_review,134547.62,2024-09-20 17:25:50
BAT-001628,PRD-0003,Metformin 850mg,BN-202408-2672,2024-08-01,2026-08-27,390838,387139,3699,vials,FAC-012,PL-03,approved,99064.63,2024-08-02 17:36:59
BAT-001629,PRD-0037,Insulin Glargine 100U,BN-202303-9304,2023-03-09,2024-12-01,54628,54289,339,tablets,FAC-011,PL-03,approved,62216.25,2023-03-10 17:02:52
BAT-001630,PRD-0003,Metformin 850mg,BN-202504-3082,2025-04-22,2026-08-17,446540,439413,7127,kg,FAC-017,PL-18,qa_review,44439.98,2025-04-23 03:06:11
BAT-001631,PRD-0032,Propranolol 40mg,BN-202509-7252,2025-09-13,2028-06-02,18639,18354,285,ampoules,FAC-014,PL-03,approved,49294.56,2025-09-14 13:15:04
BAT-001632,PRD-0026,Aspirin 100mg,BN-202508-5960,2025-08-07,2027-07-03,435701,431084,4617,bottles,FAC-005,PL-01,approved,22139.77,2025-08-08 15:19:54
BAT-001633,PRD-0045,Infliximab 100mg,BN-202505-7437,2025-05-12,2026-10-11,132628,130399,2229,ampoules,FAC-003,PL-08,approved,130311.8,2025-05-13 07:52:56
BAT-001634,PRD-0030,Clarithromycin 500mg,BN-202304-2207,2023-04-30,2025-03-02,193409,189701,3708,capsules,FAC-018,PL-02,in_production,104469.79,2023-05-01 08:39:45
BAT-001635,PRD-0044,Nivolumab 240mg,BN-202408-5318,2024-08-14,2027-05-22,308841,306846,1995,capsules,FAC-020,PL-25,recalled,37656.19,2024-08-15 20:36:08
BAT-001636,PRD-0027,Cetirizine 10mg,BN-202301-8441,2023-01-10,2025-02-05,45705,44625,1080,capsules,FAC-017,PL-19,in_production,125080.22,2023-01-11 06:39:03
BAT-001637,PRD-0007,Amlodipine 5mg,BN-202506-7199,2025-06-20,2028-03-11,66638,39310,27328,vials,FAC-010,PL-24,rejected,73187.2,2025-06-21 17:58:28
BAT-001638,PRD-0036,Allopurinol 300mg,BN-202511-4611,2025-11-05,2027-06-09,152763,152393,370,bottles,FAC-003,PL-09,in_production,14438.84,2025-11-05 14:08:09
BAT-001639,PRD-0034,Furosemide 40mg,BN-202306-2696,2023-06-11,2024-10-01,495858,477431,18427,bottles,FAC-001,PL-11,recalled,138283.66,2023-06-12 21:09:03
BAT-001640,PRD-0046,Etanercept 50mg,BN-202312-8289,2023-12-26,2025-06-03,166078,119104,46974,tablets,FAC-010,PL-10,rejected,67840.17,2023-12-27 22:18:01
BAT-001641,PRD-0024,Diclofenac 50mg,BN-202410-1782,2024-10-05,2025-10-06,301167,126930,174237,mL,FAC-015,PL-04,rejected,44738.87,2024-10-06 14:40:02
BAT-001642,PRD-0030,Clarithromycin 500mg,BN-202503-2713,2025-03-28,2026-10-31,37285,36880,405,bottles,FAC-012,PL-25,in_production,136608.53,2025-03-29 17:50:37
BAT-001643,PRD-0021,Fluoxetine 20mg,BN-202501-8499,2025-01-06,2026-05-14,497168,492172,4996,syringes,FAC-016,PL-20,recalled,40684.58,2025-01-06 04:35:28
BAT-001644,PRD-0030,Clarithromycin 500mg,BN-202402-5350,2024-02-20,2025-03-18,117645,113961,3684,bottles,FAC-020,PL-21,qa_review,87303.36,2024-02-22 07:39:45
BAT-001645,PRD-0029,Doxycycline 100mg,BN-202301-2745,2023-01-06,2025-09-15,495177,487086,8091,ampoules,FAC-013,PL-24,qa_review,145465.74,2023-01-08 10:19:02
BAT-001646,PRD-0019,Escitalopram 10mg,BN-202305-5922,2023-05-19,2024-11-24,428724,173767,254957,capsules,FAC-001,PL-27,rejected,58103.59,2023-05-19 19:43:41
BAT-001647,PRD-0011,Ciprofloxacin 250mg,BN-202410-1745,2024-10-24,2027-01-28,184811,183741,1070,syringes,FAC-016,PL-30,qa_review,142218.76,2024-10-25 09:49:06
BAT-001648,PRD-0006,Lisinopril 10mg,BN-202511-6444,2025-11-30,2027-01-06,43579,41916,1663,bottles,FAC-014,PL-26,in_production,14645.85,2025-12-01 16:14:43
BAT-001649,PRD-0015,Hydrochlorothiazide 25mg,BN-202409-2006,2024-09-07,2025-10-15,204684,204597,87,bottles,FAC-015,PL-10,approved,142612.19,2024-09-08 12:05:40
BAT-001650,PRD-0030,Clarithromycin 500mg,BN-202507-9500,2025-07-20,2027-05-23,460703,454501,6202,bottles,FAC-017,PL-09,approved,77756.29,2025-07-21 11:00:28
BAT-001651,PRD-0001,Amoxicillin 500mg,BN-202510-1415,2025-10-06,2027-06-15,213487,211742,1745,tablets,FAC-015,PL-26,recalled,70546.03,2025-10-06 09:00:52
BAT-001652,PRD-0029,Doxycycline 100mg,BN-202501-6078,2025-01-25,2026-09-09,343801,341236,2565,ampoules,FAC-007,PL-27,approved,148539.45,2025-01-25 13:04:40
BAT-001653,PRD-0029,Doxycycline 100mg,BN-202503-2746,2025-03-30,2026-07-13,59011,57200,1811,mL,FAC-002,PL-02,in_production,42065.78,2025-03-31 00:00:07
BAT-001654,PRD-0011,Ciprofloxacin 250mg,BN-202305-6843,2023-05-25,2025-02-22,151268,150916,352,syringes,FAC-019,PL-14,approved,67436.97,2023-05-25 19:47:15
BAT-001655,PRD-0015,Hydrochlorothiazide 25mg,BN-202312-7670,2023-12-29,2026-11-09,348067,345585,2482,syringes,FAC-012,PL-06,approved,34707.36,2023-12-29 16:48:45
BAT-001656,PRD-0031,Metoprolol 50mg,BN-202511-6901,2025-11-21,2026-12-18,430152,422480,7672,ampoules,FAC-001,PL-29,qa_review,140551.67,2025-11-22 01:16:38
BAT-001657,PRD-0020,Sertraline 50mg,BN-202508-7303,2025-08-16,2028-07-27,418840,415890,2950,mL,FAC-012,PL-07,approved,108041.47,2025-08-18 16:27:59
BAT-001658,PRD-0008,Losartan 50mg,BN-202508-4856,2025-08-10,2027-12-12,340526,325572,14954,capsules,FAC-015,PL-07,recalled,144248.59,2025-08-11 18:05:17
BAT-001659,PRD-0049,Rosuvastatin 10mg,BN-202410-9299,2024-10-26,2027-10-07,479695,470748,8947,kg,FAC-005,PL-30,qa_review,137778.17,2024-10-28 05:02:11
BAT-001660,PRD-0036,Allopurinol 300mg,BN-202406-4991,2024-06-26,2026-12-16,198192,192793,5399,vials,FAC-016,PL-22,recalled,121904.48,2024-06-27 15:30:47
BAT-001661,PRD-0030,Clarithromycin 500mg,BN-202510-4955,2025-10-28,2027-01-30,137720,113693,24027,bottles,FAC-019,PL-07,rejected,118759.12,2025-10-29 10:33:55
BAT-001662,PRD-0039,Adalimumab 40mg,BN-202408-1096,2024-08-29,2026-11-22,492376,478272,14104,syringes,FAC-012,PL-18,in_production,96342.04,2024-08-30 22:31:34
BAT-001663,PRD-0015,Hydrochlorothiazide 25mg,BN-202405-2989,2024-05-11,2026-08-27,319518,317578,1940,mL,FAC-005,PL-11,qa_review,4162.39,2024-05-13 02:12:49
BAT-001664,PRD-0038,Insulin Lispro 100U,BN-202505-5308,2025-05-15,2028-02-01,99554,98018,1536,mL,FAC-010,PL-13,approved,31689.57,2025-05-17 07:21:36
BAT-001665,PRD-0035,Spironolactone 25mg,BN-202512-5849,2025-12-14,2028-08-15,235807,234142,1665,syringes,FAC-012,PL-16,in_production,1232.94,2025-12-14 15:45:56
BAT-001666,PRD-0039,Adalimumab 40mg,BN-202401-2622,2024-01-04,2025-09-16,347770,332191,15579,mL,FAC-013,PL-24,qa_review,87687.09,2024-01-05 02:33:57
BAT-001667,PRD-0024,Diclofenac 50mg,BN-202405-1897,2024-05-15,2025-09-21,317846,303883,13963,syringes,FAC-001,PL-20,recalled,138625.52,2024-05-16 11:46:47
BAT-001668,PRD-0004,Atorvastatin 20mg,BN-202301-1907,2023-01-12,2024-03-01,350600,346960,3640,capsules,FAC-011,PL-14,in_production,11533.04,2023-01-12 05:15:33
BAT-001669,PRD-0038,Insulin Lispro 100U,BN-202412-9425,2024-12-15,2026-06-30,295570,293503,2067,capsules,FAC-005,PL-03,approved,128384.65,2024-12-15 02:51:20
BAT-001670,PRD-0004,Atorvastatin 20mg,BN-202511-4165,2025-11-10,2028-06-01,269432,258699,10733,bottles,FAC-013,PL-27,qa_review,86157.63,2025-11-10 23:49:17
BAT-001671,PRD-0049,Rosuvastatin 10mg,BN-202511-7633,2025-11-22,2028-10-25,499132,19346,479786,kg,FAC-005,PL-07,rejected,101241.14,2025-11-23 13:07:16
BAT-001672,PRD-0005,Omeprazole 40mg,BN-202304-3045,2023-04-06,2024-12-31,349814,345479,4335,kg,FAC-015,PL-21,approved,37129.3,2023-04-07 10:42:56
BAT-001673,PRD-0024,Diclofenac 50mg,BN-202405-3071,2024-05-07,2026-07-10,37808,37667,141,capsules,FAC-017,PL-18,approved,20863.8,2024-05-07 19:59:13
BAT-001674,PRD-0002,Ibuprofen 200mg,BN-202409-7514,2024-09-29,2026-05-05,394558,377314,17244,bottles,FAC-004,PL-16,in_production,57968.77,2024-10-01 15:32:26
BAT-001675,PRD-0041,Pembrolizumab 100mg,BN-202509-4106,2025-09-01,2027-04-17,435356,430260,5096,mL,FAC-009,PL-25,in_production,17897.09,2025-09-03 07:21:51
BAT-001676,PRD-0028,Ranitidine 150mg,BN-202508-6191,2025-08-01,2027-04-02,223067,221517,1550,capsules,FAC-014,PL-28,approved,69635.0,2025-08-02 13:07:54
BAT-001677,PRD-0001,Amoxicillin 500mg,BN-202401-2109,2024-01-14,2025-06-12,119136,114406,4730,ampoules,FAC-006,PL-11,recalled,21416.84,2024-01-16 05:12:06
BAT-001678,PRD-0010,Levothyroxine 100mcg,BN-202509-3864,2025-09-13,2027-10-29,423074,421408,1666,mL,FAC-020,PL-08,approved,69433.76,2025-09-14 05:55:26
BAT-001679,PRD-0039,Adalimumab 40mg,BN-202508-4055,2025-08-28,2028-03-31,169232,166522,2710,syringes,FAC-006,PL-30,recalled,92427.66,2025-08-29 00:25:59
BAT-001680,PRD-0017,Pantoprazole 40mg,BN-202404-8032,2024-04-13,2027-03-14,273753,271719,2034,mL,FAC-017,PL-04,approved,130880.17,2024-04-13 08:42:38
BAT-001681,PRD-0005,Omeprazole 40mg,BN-202404-5218,2024-04-25,2025-12-08,116755,113265,3490,tablets,FAC-020,PL-23,in_production,78200.72,2024-04-26 01:27:54
BAT-001682,PRD-0036,Allopurinol 300mg,BN-202502-6198,2025-02-15,2027-06-20,45655,44288,1367,syringes,FAC-020,PL-22,recalled,99158.95,2025-02-17 02:30:02
BAT-001683,PRD-0004,Atorvastatin 20mg,BN-202509-9694,2025-09-21,2027-10-23,367267,351490,15777,kg,FAC-020,PL-02,qa_review,26173.7,2025-09-22 15:25:33
BAT-001684,PRD-0037,Insulin Glargine 100U,BN-202306-5365,2023-06-02,2026-05-06,80662,77741,2921,mL,FAC-008,PL-15,in_production,25660.68,2023-06-03 07:32:49
BAT-001685,PRD-0012,Azithromycin 500mg,BN-202409-3388,2024-09-08,2026-10-17,381028,373939,7089,ampoules,FAC-011,PL-17,in_production,44895.03,2024-09-09 22:09:17
BAT-001686,PRD-0001,Amoxicillin 500mg,BN-202309-9023,2023-09-30,2026-06-28,168496,165802,2694,kg,FAC-008,PL-24,approved,68578.25,2023-10-01 17:16:06
BAT-001687,PRD-0013,Prednisone 10mg,BN-202507-6174,2025-07-23,2027-07-25,257305,247821,9484,syringes,FAC-003,PL-19,recalled,144269.74,2025-07-24 00:55:32
BAT-001688,PRD-0017,Pantoprazole 40mg,BN-202412-2054,2024-12-02,2026-09-03,358663,356255,2408,kg,FAC-007,PL-13,in_production,144494.71,2024-12-03 12:51:57
BAT-001689,PRD-0001,Amoxicillin 500mg,BN-202312-6818,2023-12-06,2026-12-02,277669,276454,1215,mL,FAC-015,PL-28,approved,64947.76,2023-12-06 14:12:46
BAT-001690,PRD-0011,Ciprofloxacin 250mg,BN-202407-4363,2024-07-20,2027-02-08,153915,96485,57430,ampoules,FAC-001,PL-26,rejected,2654.85,2024-07-20 18:31:54
BAT-001691,PRD-0024,Diclofenac 50mg,BN-202409-9325,2024-09-10,2026-05-23,17815,507,17308,vials,FAC-019,PL-06,rejected,94427.65,2024-09-11 20:38:07
BAT-001692,PRD-0036,Allopurinol 300mg,BN-202308-2812,2023-08-05,2026-01-09,245495,242689,2806,tablets,FAC-016,PL-22,qa_review,107559.45,2023-08-06 20:03:14
BAT-001693,PRD-0013,Prednisone 10mg,BN-202305-7992,2023-05-10,2024-10-31,334801,332921,1880,syringes,FAC-010,PL-18,approved,52665.89,2023-05-10 18:50:09
BAT-001694,PRD-0001,Amoxicillin 500mg,BN-202501-8359,2025-01-03,2026-05-19,4451,4294,157,tablets,FAC-018,PL-10,in_production,21090.15,2025-01-04 10:03:29
BAT-001695,PRD-0017,Pantoprazole 40mg,BN-202511-3624,2025-11-12,2027-01-22,230037,19216,210821,kg,FAC-020,PL-23,rejected,64767.35,2025-11-12 16:50:29
BAT-001696,PRD-0041,Pembrolizumab 100mg,BN-202409-6361,2024-09-06,2026-08-06,35719,34440,1279,syringes,FAC-011,PL-03,qa_review,102822.47,2024-09-06 13:32:36
BAT-001697,PRD-0002,Ibuprofen 200mg,BN-202407-5973,2024-07-18,2025-10-08,17966,17908,58,bottles,FAC-005,PL-05,approved,64676.53,2024-07-19 01:44:00
BAT-001698,PRD-0014,Gabapentin 300mg,BN-202512-1175,2025-12-08,2027-01-25,7744,7530,214,kg,FAC-005,PL-05,qa_review,36473.75,2025-12-08 03:06:38
BAT-001699,PRD-0010,Levothyroxine 100mcg,BN-202510-4119,2025-10-13,2028-04-06,122065,116287,5778,bottles,FAC-005,PL-29,in_production,122981.6,2025-10-14 00:06:36
BAT-001700,PRD-0013,Prednisone 10mg,BN-202412-2879,2024-12-10,2026-11-13,424036,405217,18819,mL,FAC-019,PL-05,qa_review,127488.39,2024-12-12 06:20:28
BAT-001701,PRD-0002,Ibuprofen 200mg,BN-202507-4622,2025-07-30,2026-11-21,457759,451265,6494,capsules,FAC-014,PL-27,approved,135027.87,2025-07-31 18:42:39
BAT-001702,PRD-0040,Rituximab 500mg,BN-202408-6006,2024-08-21,2027-03-15,248068,46037,202031,tablets,FAC-008,PL-07,rejected,128790.14,2024-08-22 13:44:29
BAT-001703,PRD-0024,Diclofenac 50mg,BN-202403-2631,2024-03-08,2025-11-21,34699,33902,797,mL,FAC-013,PL-09,in_production,87252.59,2024-03-08 14:18:00
BAT-001704,PRD-0002,Ibuprofen 200mg,BN-202512-6427,2025-12-01,2028-06-12,151677,148669,3008,tablets,FAC-004,PL-11,approved,109465.79,2025-12-01 14:31:01
BAT-001705,PRD-0032,Propranolol 40mg,BN-202409-3784,2024-09-24,2026-07-27,75816,74971,845,tablets,FAC-019,PL-05,approved,44709.86,2024-09-24 22:08:32
BAT-001706,PRD-0023,Tramadol 50mg,BN-202301-7683,2023-01-10,2024-11-30,429928,408492,21436,mL,FAC-004,PL-24,in_production,107966.22,2023-01-10 23:21:01
BAT-001707,PRD-0008,Losartan 50mg,BN-202405-3618,2024-05-27,2025-11-09,372378,369327,3051,ampoules,FAC-006,PL-05,approved,99268.51,2024-05-28 23:25:18
BAT-001708,PRD-0004,Atorvastatin 20mg,BN-202405-8471,2024-05-18,2026-10-15,440066,436903,3163,kg,FAC-010,PL-08,approved,52801.3,2024-05-19 15:39:31
BAT-001709,PRD-0048,Methylprednisolone 16mg,BN-202303-9141,2023-03-30,2026-03-15,447081,241909,205172,mL,FAC-006,PL-11,rejected,112049.73,2023-04-01 19:01:47
BAT-001710,PRD-0013,Prednisone 10mg,BN-202507-2424,2025-07-14,2027-07-21,25496,25278,218,capsules,FAC-011,PL-25,recalled,24294.02,2025-07-15 10:34:13
BAT-001711,PRD-0021,Fluoxetine 20mg,BN-202502-8585,2025-02-25,2028-01-28,229276,226302,2974,kg,FAC-018,PL-18,recalled,80976.28,2025-02-26 23:16:04
BAT-001712,PRD-0003,Metformin 850mg,BN-202312-1306,2023-12-10,2025-03-03,234382,230028,4354,ampoules,FAC-001,PL-09,approved,136317.15,2023-12-11 08:18:24
BAT-001713,PRD-0035,Spironolactone 25mg,BN-202502-2928,2025-02-27,2026-03-06,371513,356083,15430,mL,FAC-003,PL-26,recalled,133382.61,2025-02-28 04:55:37
BAT-001714,PRD-0009,Simvastatin 40mg,BN-202310-6381,2023-10-04,2026-06-18,469122,457065,12057,bottles,FAC-012,PL-20,qa_review,131952.6,2023-10-04 18:42:32
BAT-001715,PRD-0021,Fluoxetine 20mg,BN-202407-8289,2024-07-01,2027-01-29,214262,211631,2631,kg,FAC-020,PL-20,approved,147391.89,2024-07-02 00:47:30
BAT-001716,PRD-0007,Amlodipine 5mg,BN-202511-1300,2025-11-23,2027-06-03,412699,409038,3661,bottles,FAC-011,PL-15,approved,62045.74,2025-11-23 17:19:53
BAT-001717,PRD-0029,Doxycycline 100mg,BN-202401-2437,2024-01-24,2025-12-21,403157,399747,3410,mL,FAC-001,PL-18,recalled,85713.07,2024-01-25 11:55:49
BAT-001718,PRD-0034,Furosemide 40mg,BN-202506-6711,2025-06-05,2027-09-23,478921,475349,3572,vials,FAC-006,PL-04,in_production,116599.85,2025-06-05 16:32:59
BAT-001719,PRD-0025,Paracetamol 500mg,BN-202503-1127,2025-03-21,2027-11-20,408294,407797,497,ampoules,FAC-009,PL-15,approved,65177.13,2025-03-23 09:56:05
BAT-001720,PRD-0005,Omeprazole 40mg,BN-202307-9457,2023-07-21,2026-06-07,267121,88951,178170,ampoules,FAC-001,PL-22,rejected,148264.2,2023-07-23 03:11:54
