inventory_id,outlet_id,product_id,product_name,batch_number,quantity_on_hand,quantity_reserved,reorder_level,reorder_quantity,unit_price,expiry_date,last_restock_date,status,storage_condition,created_at
INV-002310,OUT-0101,PRD-0013,Prednisone 10mg,BN-202306-9526,793,89,56,163,455.42,2026-02-06,2025-01-03,expired,Controlled Room Temp,2025-12-09 23:03:22
INV-002311,OUT-0348,PRD-0005,Omeprazole 40mg,BN-202346-2030,1641,10,76,136,217.31,2024-03-31,2023-03-28,in_stock,Room Temperature,2024-06-06 23:48:46
INV-002312,OUT-0232,PRD-0030,Clarithromycin 500mg,BN-202306-2428,600,62,172,132,456.23,2025-08-08,2024-11-26,expired,Frozen -20C,2023-06-17 01:23:20
INV-002313,OUT-0096,PRD-0044,Nivolumab 240mg,BN-202497-2383,1779,74,137,129,345.93,2024-08-30,2024-06-15,in_stock,Frozen -20C,2025-07-16 06:15:39
INV-002314,OUT-0283,PRD-0017,Pantoprazole 40mg,BN-202448-2556,1410,26,13,481,62.71,2025-08-11,2024-01-18,expired,Frozen -20C,2023-11-10 18:39:46
INV-002315,OUT-0229,PRD-0019,Escitalopram 10mg,BN-202435-7001,229,16,200,104,434.28,2024-10-26,2025-08-30,expired,Frozen -20C,2025-10-05 22:19:22
INV-002316,OUT-0210,PRD-0002,Ibuprofen 200mg,BN-202461-4691,120,65,200,289,157.61,2026-07-29,2025-02-09,low_stock,Room Temperature,2023-03-25 22:41:00
INV-002317,OUT-0155,PRD-0030,Clarithromycin 500mg,BN-202333-4693,527,56,127,489,243.2,2026-11-18,2024-09-21,in_stock,Frozen -20C,2024-10-13 12:46:43
INV-002318,OUT-0094,PRD-0028,Ranitidine 150mg,BN-202400-7223,977,98,49,161,69.27,2026-01-23,2023-09-21,expired,Frozen -20C,2025-01-31 02:43:12
INV-002319,OUT-0464,PRD-0016,Clopidogrel 75mg,BN-202325-3744,583,53,123,144,77.15,2025-07-25,2024-10-24,in_stock,Room Temperature,2025-01-15 16:17:41
INV-002320,OUT-0338,PRD-0042,Trastuzumab 150mg,BN-202397-8740,170,96,21,204,275.5,2025-09-01,2024-02-19,in_stock,Controlled Room Temp,2023-02-07 16:58:39
INV-002321,OUT-0252,PRD-0003,Metformin 850mg,BN-202409-9969,907,4,26,456,323.88,2024-12-19,2024-12-12,in_stock,Controlled Room Temp,2025-03-25 19:10:10
INV-002322,OUT-0071,PRD-0037,Insulin Glargine 100U,BN-202364-7638,1803,71,28,59,346.8,2024-04-19,2025-04-24,expired,Frozen -20C,2025-05-15 18:51:58
INV-002323,OUT-0251,PRD-0027,Cetirizine 10mg,BN-202508-7609,269,11,164,493,167.52,2026-06-30,2024-03-26,in_stock,Refrigerated 2-8C,2024-05-18 07:26:18
INV-002324,OUT-0007,PRD-0027,Cetirizine 10mg,BN-202480-6717,272,21,89,463,56.49,2024-05-23,2025-10-18,expired,Controlled Room Temp,2025-12-08 08:32:41
INV-002325,OUT-0475,PRD-0022,Duloxetine 30mg,BN-202485-5184,1834,42,25,328,410.66,2025-09-05,2023-07-17,in_stock,Frozen -20C,2024-03-07 20:53:53
INV-002326,OUT-0469,PRD-0011,Ciprofloxacin 250mg,BN-202393-8815,1257,22,81,444,371.81,2027-09-13,2025-07-19,in_stock,Refrigerated 2-8C,2024-12-29 12:03:22
INV-002327,OUT-0344,PRD-0023,Tramadol 50mg,BN-202343-1061,1718,18,143,199,58.38,2027-03-04,2023-03-21,in_stock,Frozen -20C,2024-01-13 15:18:11
INV-002328,OUT-0084,PRD-0050,Valsartan 80mg,BN-202376-6009,671,65,176,126,363.33,2027-07-12,2025-10-15,in_stock,Frozen -20C,2023-12-23 08:34:14
INV-002329,OUT-0458,PRD-0030,Clarithromycin 500mg,BN-202392-3429,252,71,10,175,233.87,2027-09-05,2024-12-20,in_stock,Controlled Room Temp,2023-07-04 02:39:34
INV-002330,OUT-0050,PRD-0032,Propranolol 40mg,BN-202420-1239,1996,23,193,449,45.65,2025-10-20,2025-11-12,in_stock,Frozen -20C,2024-06-08 06:44:09
INV-002331,OUT-0144,PRD-0022,Duloxetine 30mg,BN-202391-6211,1466,91,77,134,277.2,2025-12-02,2024-06-03,expired,Refrigerated 2-8C,2023-12-05 01:38:29
INV-002332,OUT-0340,PRD-0026,Aspirin 100mg,BN-202366-2551,1209,65,58,198,238.65,2027-05-30,2023-01-02,in_stock,Frozen -20C,2024-09-30 13:44:40
INV-002333,OUT-0140,PRD-0014,Gabapentin 300mg,BN-202438-6666,633,10,158,482,219.47,2026-04-20,2025-04-12,in_stock,Room Temperature,2024-02-29 09:51:07
INV-002334,OUT-0324,PRD-0002,Ibuprofen 200mg,BN-202309-8315,919,89,179,436,379.02,2027-04-24,2025-09-05,in_stock,Refrigerated 2-8C,2024-10-08 05:33:00
INV-002335,OUT-0140,PRD-0037,Insulin Glargine 100U,BN-202337-5993,736,12,51,417,53.39,2027-06-06,2023-06-23,in_stock,Frozen -20C,2023-04-14 22:25:02
INV-002336,OUT-0316,PRD-0041,Pembrolizumab 100mg,BN-202441-5095,725,49,56,135,465.06,2026-07-21,2024-06-14,in_stock,Room Temperature,2024-10-04 01:13:27
INV-002337,OUT-0105,PRD-0031,Metoprolol 50mg,BN-202512-4877,894,36,93,258,336.79,2025-07-31,2025-08-28,expired,Controlled Room Temp,2025-03-18 10:08:12
INV-002338,OUT-0474,PRD-0008,Losartan 50mg,BN-202504-6161,1137,17,62,250,320.86,2027-01-01,2025-03-24,in_stock,Room Temperature,2025-12-15 16:05:02
INV-002339,OUT-0071,PRD-0001,Amoxicillin 500mg,BN-202450-1278,308,11,15,215,269.67,2025-11-01,2025-03-31,expired,Refrigerated 2-8C,2025-06-23 17:33:54
INV-002340,OUT-0477,PRD-0044,Nivolumab 240mg,BN-202379-5305,1819,6,12,397,431.44,2024-12-22,2025-05-16,in_stock,Refrigerated 2-8C,2023-05-25 08:46:37
INV-002341,OUT-0075,PRD-0023,Tramadol 50mg,BN-202395-3308,1825,44,36,171,491.06,2024-09-19,2025-09-29,in_stock,Frozen -20C,2025-02-04 21:34:44
INV-002342,OUT-0416,PRD-0014,Gabapentin 300mg,BN-202373-6276,1468,43,70,470,291.71,2026-05-12,2024-05-09,in_stock,Refrigerated 2-8C,2025-06-12 14:59:04
INV-002343,OUT-0254,PRD-0011,Ciprofloxacin 250mg,BN-202504-8140,636,81,32,191,135.17,2027-01-27,2025-12-08,in_stock,Controlled Room Temp,2024-01-28 22:47:35
INV-002344,OUT-0060,PRD-0022,Duloxetine 30mg,BN-202304-4153,1650,40,98,323,256.31,2026-07-01,2024-01-22,in_stock,Room Temperature,2024-08-05 09:28:26
INV-002345,OUT-0465,PRD-0004,Atorvastatin 20mg,BN-202398-4329,793,67,46,462,76.92,2025-11-07,2024-08-25,in_stock,Room Temperature,2023-06-26 22:24:40
INV-002346,OUT-0067,PRD-0030,Clarithromycin 500mg,BN-202484-3269,1661,8,178,303,277.35,2027-03-12,2024-08-14,in_stock,Refrigerated 2-8C,2023-06-29 12:39:25
INV-002347,OUT-0025,PRD-0008,Losartan 50mg,BN-202317-2904,478,17,179,272,26.7,2027-02-20,2023-10-10,in_stock,Refrigerated 2-8C,2023-02-24 21:34:06
INV-002348,OUT-0234,PRD-0026,Aspirin 100mg,BN-202490-4581,414,62,147,121,28.61,2027-09-18,2024-10-08,in_stock,Controlled Room Temp,2025-11-16 01:43:06
INV-002349,OUT-0092,PRD-0032,Propranolol 40mg,BN-202351-2601,728,78,161,267,458.86,2027-11-05,2023-01-15,in_stock,Frozen -20C,2024-10-13 11:05:49
INV-002350,OUT-0097,PRD-0036,Allopurinol 300mg,BN-202387-6695,30,19,191,138,210.21,2024-05-20,2024-05-05,expired,Room Temperature,2023-06-24 17:53:54
INV-002351,OUT-0225,PRD-0015,Hydrochlorothiazide 25mg,BN-202310-2105,977,40,69,287,241.19,2024-04-12,2023-07-25,in_stock,Refrigerated 2-8C,2025-01-04 09:39:38
INV-002352,OUT-0392,PRD-0010,Levothyroxine 100mcg,BN-202379-3755,202,7,14,322,306.28,2027-02-10,2024-10-28,in_stock,Room Temperature,2024-06-14 06:45:23
INV-002353,OUT-0352,PRD-0039,Adalimumab 40mg,BN-202426-8248,663,15,33,396,420.88,2025-11-29,2023-05-12,expired,Frozen -20C,2024-04-17 20:35:49
INV-002354,OUT-0459,PRD-0049,Rosuvastatin 10mg,BN-202443-2630,493,14,96,302,161.5,2026-05-20,2025-03-10,in_stock,Room Temperature,2023-10-10 10:23:14
INV-002355,OUT-0135,PRD-0030,Clarithromycin 500mg,BN-202405-9976,1854,69,88,126,20.58,2027-08-21,2024-05-21,in_stock,Room Temperature,2025-02-12 09:51:27
INV-002356,OUT-0089,PRD-0036,Allopurinol 300mg,BN-202462-5816,1695,29,62,489,139.94,2026-12-31,2024-10-19,in_stock,Controlled Room Temp,2023-04-22 14:52:45
INV-002357,OUT-0072,PRD-0022,Duloxetine 30mg,BN-202413-2772,1084,27,57,137,319.43,2024-11-20,2023-05-22,in_stock,Controlled Room Temp,2024-11-14 18:12:10
INV-002358,OUT-0061,PRD-0029,Doxycycline 100mg,BN-202315-4950,1077,59,200,213,340.11,2025-12-28,2025-10-08,in_stock,Frozen -20C,2025-07-28 03:19:34
INV-002359,OUT-0361,PRD-0040,Rituximab 500mg,BN-202326-4799,886,100,199,452,341.97,2026-10-25,2023-03-20,in_stock,Frozen -20C,2025-05-03 17:14:55
INV-002360,OUT-0216,PRD-0016,Clopidogrel 75mg,BN-202464-2615,886,22,76,337,35.23,2026-08-26,2025-03-02,in_stock,Controlled Room Temp,2025-05-27 05:39:05
INV-002361,OUT-0105,PRD-0029,Doxycycline 100mg,BN-202368-9359,721,88,74,436,458.32,2027-02-03,2025-08-22,in_stock,Refrigerated 2-8C,2025-06-18 16:22:45
INV-002362,OUT-0186,PRD-0006,Lisinopril 10mg,BN-202408-6865,1463,36,153,122,442.37,2025-09-25,2023-08-09,in_stock,Frozen -20C,2025-02-16 23:09:34
INV-002363,OUT-0285,PRD-0044,Nivolumab 240mg,BN-202411-4925,364,89,10,65,288.78,2024-08-23,2025-06-28,expired,Room Temperature,2024-09-13 07:53:25
INV-002364,OUT-0355,PRD-0024,Diclofenac 50mg,BN-202339-3624,1840,32,187,156,34.06,2026-01-15,2024-12-18,in_stock,Frozen -20C,2024-11-09 10:06:44
INV-002365,OUT-0205,PRD-0032,Propranolol 40mg,BN-202387-8858,21,11,164,330,434.58,2027-11-04,2024-01-04,low_stock,Controlled Room Temp,2025-03-15 18:42:59
INV-002366,OUT-0452,PRD-0028,Ranitidine 150mg,BN-202364-1111,1005,75,133,260,146.3,2024-09-16,2025-08-24,in_stock,Room Temperature,2024-12-19 23:10:06
INV-002367,OUT-0265,PRD-0008,Losartan 50mg,BN-202383-5529,518,85,167,80,345.01,2025-08-21,2025-12-04,expired,Controlled Room Temp,2024-04-04 18:43:59
INV-002368,OUT-0347,PRD-0028,Ranitidine 150mg,BN-202510-3647,1202,82,34,171,339.98,2024-05-10,2024-05-28,expired,Controlled Room Temp,2024-04-05 15:09:58
INV-002369,OUT-0163,PRD-0034,Furosemide 40mg,BN-202434-7692,575,41,22,234,323.38,2027-02-26,2024-08-02,in_stock,Refrigerated 2-8C,2023-09-28 09:55:49
INV-002370,OUT-0391,PRD-0032,Propranolol 40mg,BN-202446-6892,1955,60,42,484,307.86,2025-05-09,2023-08-25,in_stock,Room Temperature,2024-03-06 00:38:49
INV-002371,OUT-0497,PRD-0024,Diclofenac 50mg,BN-202342-8741,329,81,46,433,231.59,2027-05-30,2025-08-22,in_stock,Controlled Room Temp,2025-02-22 17:36:47
INV-002372,OUT-0156,PRD-0030,Clarithromycin 500mg,BN-202342-7843,650,51,155,399,378.98,2026-02-16,2024-03-06,in_stock,Refrigerated 2-8C,2024-05-22 13:02:29
INV-002373,OUT-0184,PRD-0009,Simvastatin 40mg,BN-202494-5523,236,8,79,157,416.49,2027-10-27,2025-12-19,in_stock,Controlled Room Temp,2025-05-19 04:35:05
INV-002374,OUT-0317,PRD-0037,Insulin Glargine 100U,BN-202461-5861,789,30,144,259,49.83,2026-02-18,2024-11-05,expired,Refrigerated 2-8C,2024-12-26 10:11:00
INV-002375,OUT-0264,PRD-0043,Bevacizumab 400mg,BN-202426-4625,1363,93,91,329,196.43,2026-10-30,2025-04-20,in_stock,Refrigerated 2-8C,2024-07-20 19:10:55
INV-002376,OUT-0381,PRD-0036,Allopurinol 300mg,BN-202457-7792,1495,69,57,290,386.06,2025-08-16,2024-02-20,expired,Frozen -20C,2024-07-13 07:20:47
INV-002377,OUT-0371,PRD-0043,Bevacizumab 400mg,BN-202361-2827,1954,16,122,472,98.96,2027-08-29,2025-05-11,in_stock,Controlled Room Temp,2025-11-24 08:59:48
INV-002378,OUT-0290,PRD-0047,Dexamethasone 4mg,BN-202373-1516,500,49,137,320,343.82,2026-02-10,2025-07-20,in_stock,Refrigerated 2-8C,2023-04-10 21:06:59
INV-002379,OUT-0213,PRD-0002,Ibuprofen 200mg,BN-202361-4826,173,26,176,291,478.05,2025-08-03,2025-04-14,in_stock,Controlled Room Temp,2023-12-23 08:58:33
INV-002380,OUT-0418,PRD-0024,Diclofenac 50mg,BN-202442-9498,1013,23,117,216,454.24,2027-12-09,2025-05-14,in_stock,Frozen -20C,2025-06-07 00:43:17
INV-002381,OUT-0307,PRD-0039,Adalimumab 40mg,BN-202360-1543,100,85,105,296,202.04,2025-12-26,2023-03-03,in_stock,Refrigerated 2-8C,2025-05-26 02:57:30
INV-002382,OUT-0237,PRD-0021,Fluoxetine 20mg,BN-202388-1447,1263,18,47,59,368.57,2026-09-21,2024-11-05,in_stock,Room Temperature,2025-12-14 01:48:30
INV-002383,OUT-0416,PRD-0003,Metformin 850mg,BN-202309-8803,1700,10,109,220,293.52,2026-06-26,2024-04-24,in_stock,Room Temperature,2023-09-10 23:50:32
INV-002384,OUT-0230,PRD-0036,Allopurinol 300mg,BN-202405-9118,1253,18,102,406,349.4,2025-10-12,2023-03-01,in_stock,Refrigerated 2-8C,2023-10-13 19:04:51
INV-002385,OUT-0210,PRD-0028,Ranitidine 150mg,BN-202415-1594,766,14,166,246,350.56,2026-07-25,2023-07-16,in_stock,Controlled Room Temp,2023-11-10 07:37:30
INV-002386,OUT-0022,PRD-0031,Metoprolol 50mg,BN-202506-6462,1410,4,114,118,341.52,2027-12-18,2024-03-14,in_stock,Frozen -20C,2025-08-11 15:13:29
INV-002387,OUT-0307,PRD-0014,Gabapentin 300mg,BN-202369-7118,481,88,118,290,161.25,2025-09-05,2024-01-08,in_stock,Frozen -20C,2023-03-01 09:11:41
INV-002388,OUT-0066,PRD-0020,Sertraline 50mg,BN-202388-5979,100,99,118,99,350.47,2024-11-02,2023-09-27,in_stock,Controlled Room Temp,2025-10-22 22:23:40
INV-002389,OUT-0116,PRD-0023,Tramadol 50mg,BN-202328-9251,393,21,106,248,350.96,2024-05-21,2024-10-21,expired,Frozen -20C,2025-04-18 15:26:42
INV-002390,OUT-0277,PRD-0013,Prednisone 10mg,BN-202363-7719,750,3,51,300,273.45,2026-11-05,2023-12-18,in_stock,Refrigerated 2-8C,2024-03-29 11:08:13
INV-002391,OUT-0281,PRD-0050,Valsartan 80mg,BN-202320-7123,1551,49,89,327,331.25,2026-05-13,2025-11-25,in_stock,Room Temperature,2024-07-10 01:46:54
INV-002392,OUT-0383,PRD-0034,Furosemide 40mg,BN-202475-2680,768,15,92,389,235.18,2025-01-25,2024-08-30,in_stock,Frozen -20C,2023-12-13 01:00:11
INV-002393,OUT-0407,PRD-0031,Metoprolol 50mg,BN-202496-6791,132,12,63,74,147.14,2024-02-27,2023-02-11,in_stock,Frozen -20C,2023-07-16 00:16:03
INV-002394,OUT-0279,PRD-0039,Adalimumab 40mg,BN-202479-2813,336,87,153,306,402.18,2025-12-12,2025-03-11,expired,Refrigerated 2-8C,2024-06-19 23:49:57
INV-002395,OUT-0248,PRD-0007,Amlodipine 5mg,BN-202376-3008,1468,91,71,228,52.41,2026-08-09,2025-01-25,in_stock,Refrigerated 2-8C,2024-11-12 03:04:22
INV-002396,OUT-0367,PRD-0049,Rosuvastatin 10mg,BN-202507-9021,1401,16,167,379,109.18,2026-06-07,2023-08-06,in_stock,Room Temperature,2025-08-09 01:36:28
INV-002397,OUT-0195,PRD-0034,Furosemide 40mg,BN-202445-5983,1290,48,196,420,111.4,2024-12-11,2024-07-02,in_stock,Refrigerated 2-8C,2024-05-25 06:08:43
INV-002398,OUT-0437,PRD-0018,Montelukast 10mg,BN-202412-9475,558,34,62,292,120.6,2024-04-02,2023-03-31,expired,Frozen -20C,2024-04-16 21:12:03
INV-002399,OUT-0262,PRD-0041,Pembrolizumab 100mg,BN-202350-3613,1636,35,179,485,302.83,2027-06-20,2025-08-19,in_stock,Refrigerated 2-8C,2023-09-28 03:29:29
INV-002400,OUT-0412,PRD-0032,Propranolol 40mg,BN-202316-3545,1839,25,191,235,188.94,2024-11-14,2025-06-05,in_stock,Refrigerated 2-8C,2024-11-10 17:58:20
INV-002401,OUT-0291,PRD-0023,Tramadol 50mg,BN-202335-5121,1553,96,156,178,181.56,2025-07-15,2024-05-07,expired,Frozen -20C,2023-06-11 11:24:22
INV-002402,OUT-0052,PRD-0015,Hydrochlorothiazide 25mg,BN-202351-9464,264,36,151,379,51.39,2025-06-19,2024-09-23,in_stock,Room Temperature,2025-12-08 13:02:28
INV-002403,OUT-0050,PRD-0027,Cetirizine 10mg,BN-202342-8430,321,46,25,496,23.59,2026-10-12,2024-03-14,in_stock,Frozen -20C,2025-03-13 02:40:17
INV-002404,OUT-0109,PRD-0002,Ibuprofen 200mg,BN-202353-6496,446,58,139,52,201.6,2026-02-07,2023-03-14,in_stock,Controlled Room Temp,2024-04-11 12:25:35
INV-002405,OUT-0133,PRD-0001,Amoxicillin 500mg,BN-202404-2182,1823,25,170,96,291.56,2027-11-24,2025-09-22,in_stock,Room Temperature,2024-06-06 13:38:37
INV-002406,OUT-0058,PRD-0004,Atorvastatin 20mg,BN-202457-2158,1793,37,57,300,399.1,2025-06-02,2024-03-26,expired,Refrigerated 2-8C,2025-09-29 03:35:29
INV-002407,OUT-0110,PRD-0008,Losartan 50mg,BN-202321-7772,512,78,127,186,164.42,2027-05-07,2024-12-05,in_stock,Room Temperature,2025-11-24 11:40:22
INV-002408,OUT-0471,PRD-0021,Fluoxetine 20mg,BN-202470-8673,1388,26,76,267,378.59,2027-05-22,2023-11-04,in_stock,Room Temperature,2024-06-16 00:42:40
INV-002409,OUT-0084,PRD-0025,Paracetamol 500mg,BN-202500-4790,1402,38,191,488,89.16,2026-07-16,2025-11-18,in_stock,Frozen -20C,2025-10-15 16:02:07
INV-002410,OUT-0046,PRD-0026,Aspirin 100mg,BN-202451-6815,841,16,106,313,4.07,2027-02-04,2024-03-16,in_stock,Frozen -20C,2023-06-05 01:46:36
INV-002411,OUT-0331,PRD-0011,Ciprofloxacin 250mg,BN-202430-6419,693,48,187,406,188.94,2027-09-22,2025-10-29,in_stock,Controlled Room Temp,2025-09-28 09:33:12
INV-002412,OUT-0159,PRD-0026,Aspirin 100mg,BN-202375-5690,1220,21,176,408,99.74,2026-07-09,2024-07-01,in_stock,Controlled Room Temp,2024-01-20 21:20:14
INV-002413,OUT-0162,PRD-0025,Paracetamol 500mg,BN-202367-1970,1828,92,188,319,362.85,2025-11-30,2023-05-17,in_stock,Controlled Room Temp,2024-05-05 06:31:55
INV-002414,OUT-0083,PRD-0049,Rosuvastatin 10mg,BN-202472-1116,1782,85,100,461,413.15,2025-09-28,2025-04-17,in_stock,Controlled Room Temp,2024-09-01 13:40:50
INV-002415,OUT-0382,PRD-0033,Warfarin 5mg,BN-202504-9515,1509,69,143,266,471.56,2027-05-13,2023-06-02,in_stock,Refrigerated 2-8C,2025-05-05 14:44:15
INV-002416,OUT-0114,PRD-0003,Metformin 850mg,BN-202440-5028,1035,91,170,387,143.47,2024-01-08,2025-02-21,expired,Frozen -20C,2024-09-10 14:12:33
INV-002417,OUT-0494,PRD-0041,Pembrolizumab 100mg,BN-202376-4973,1793,95,30,175,27.55,2024-09-30,2023-05-09,in_stock,Refrigerated 2-8C,2024-11-29 12:57:36
INV-002418,OUT-0097,PRD-0048,Methylprednisolone 16mg,BN-202392-9756,789,13,26,235,227.2,2025-12-28,2025-04-27,in_stock,Controlled Room Temp,2024-06-19 22:23:01
INV-002419,OUT-0279,PRD-0041,Pembrolizumab 100mg,BN-202488-2806,665,75,59,341,495.88,2027-10-06,2024-05-03,in_stock,Frozen -20C,2024-09-08 05:20:26
INV-002420,OUT-0481,PRD-0037,Insulin Glargine 100U,BN-202488-2645,1458,10,38,226,235.49,2027-08-27,2025-11-15,in_stock,Frozen -20C,2023-08-25 09:28:43
INV-002421,OUT-0123,PRD-0015,Hydrochlorothiazide 25mg,BN-202437-1971,1882,29,95,369,25.66,2024-03-23,2024-09-25,expired,Frozen -20C,2023-09-28 17:35:43
INV-002422,OUT-0455,PRD-0020,Sertraline 50mg,BN-202345-9882,1373,38,104,277,433.21,2026-06-25,2025-08-29,in_stock,Room Temperature,2023-12-27 23:59:34
INV-002423,OUT-0325,PRD-0050,Valsartan 80mg,BN-202377-7224,573,8,188,191,6.19,2027-06-15,2025-04-09,in_stock,Frozen -20C,2025-01-12 08:09:06
INV-002424,OUT-0082,PRD-0048,Methylprednisolone 16mg,BN-202398-8881,1525,3,182,449,496.1,2027-10-18,2025-09-28,in_stock,Frozen -20C,2024-07-31 12:30:25
INV-002425,OUT-0059,PRD-0022,Duloxetine 30mg,BN-202306-7057,114,38,179,103,327.52,2026-09-29,2023-05-12,low_stock,Room Temperature,2024-03-24 01:11:08
INV-002426,OUT-0296,PRD-0037,Insulin Glargine 100U,BN-202478-5102,1343,49,197,376,24.45,2024-04-02,2025-01-16,expired,Refrigerated 2-8C,2025-11-15 22:56:08
INV-002427,OUT-0448,PRD-0041,Pembrolizumab 100mg,BN-202304-1061,1204,13,80,120,454.89,2027-11-04,2024-06-04,in_stock,Controlled Room Temp,2023-12-15 20:42:16
INV-002428,OUT-0410,PRD-0033,Warfarin 5mg,BN-202426-6659,791,4,103,365,235.46,2025-07-17,2024-01-31,expired,Refrigerated 2-8C,2023-09-28 15:59:22
INV-002429,OUT-0409,PRD-0028,Ranitidine 150mg,BN-202359-8501,589,41,181,498,104.36,2025-12-12,2025-11-28,in_stock,Room Temperature,2023-02-08 16:10:35
INV-002430,OUT-0439,PRD-0024,Diclofenac 50mg,BN-202419-3206,665,88,112,296,127.42,2027-04-14,2023-08-06,in_stock,Controlled Room Temp,2023-05-27 21:53:00
INV-002431,OUT-0013,PRD-0012,Azithromycin 500mg,BN-202371-8120,758,55,63,76,74.01,2027-09-05,2023-10-17,in_stock,Frozen -20C,2025-09-25 00:45:38
INV-002432,OUT-0131,PRD-0021,Fluoxetine 20mg,BN-202489-4335,953,99,171,480,53.45,2027-03-26,2023-03-15,in_stock,Room Temperature,2023-09-12 22:37:32
INV-002433,OUT-0015,PRD-0035,Spironolactone 25mg,BN-202458-3715,1072,73,67,274,169.15,2025-05-25,2025-09-02,in_stock,Frozen -20C,2025-10-05 08:34:39
INV-002434,OUT-0105,PRD-0026,Aspirin 100mg,BN-202340-5096,172,70,64,296,417.5,2027-08-08,2024-09-03,in_stock,Frozen -20C,2025-03-23 07:07:17
INV-002435,OUT-0255,PRD-0005,Omeprazole 40mg,BN-202372-1759,1660,60,132,276,133.7,2024-03-07,2024-01-09,expired,Controlled Room Temp,2024-12-21 22:03:20
INV-002436,OUT-0360,PRD-0005,Omeprazole 40mg,BN-202398-7970,1801,17,110,413,169.71,2027-11-16,2025-01-27,in_stock,Frozen -20C,2025-09-19 08:17:13
INV-002437,OUT-0108,PRD-0011,Ciprofloxacin 250mg,BN-202302-8916,289,53,140,385,103.05,2026-12-20,2024-12-23,in_stock,Controlled Room Temp,2023-04-22 06:33:12
INV-002438,OUT-0202,PRD-0012,Azithromycin 500mg,BN-202391-9531,170,68,133,421,302.14,2025-09-11,2024-01-24,expired,Refrigerated 2-8C,2023-02-27 01:06:33
INV-002439,OUT-0209,PRD-0005,Omeprazole 40mg,BN-202312-1968,237,33,111,158,285.84,2027-10-03,2024-07-16,in_stock,Frozen -20C,2023-06-14 02:27:09
INV-002440,OUT-0062,PRD-0046,Etanercept 50mg,BN-202308-1729,379,15,16,430,219.93,2026-09-05,2025-02-21,in_stock,Refrigerated 2-8C,2024-01-21 06:37:43
INV-002441,OUT-0415,PRD-0006,Lisinopril 10mg,BN-202496-2966,1183,67,18,341,166.54,2025-10-30,2024-03-27,in_stock,Refrigerated 2-8C,2023-07-04 10:29:51
INV-002442,OUT-0021,PRD-0035,Spironolactone 25mg,BN-202505-7771,172,98,27,235,197.89,2027-04-24,2025-03-01,in_stock,Frozen -20C,2023-08-27 21:11:32
INV-002443,OUT-0434,PRD-0005,Omeprazole 40mg,BN-202335-6174,743,46,66,144,300.5,2025-08-04,2024-11-04,in_stock,Refrigerated 2-8C,2024-10-25 11:10:14
INV-002444,OUT-0403,PRD-0006,Lisinopril 10mg,BN-202364-7830,475,10,170,182,115.65,2026-12-29,2025-07-21,in_stock,Room Temperature,2023-11-15 21:52:29
INV-002445,OUT-0447,PRD-0030,Clarithromycin 500mg,BN-202468-6955,1629,37,49,87,192.52,2027-07-11,2023-01-18,in_stock,Controlled Room Temp,2023-08-23 23:39:31
INV-002446,OUT-0061,PRD-0001,Amoxicillin 500mg,BN-202498-1594,1879,99,82,401,418.16,2027-09-04,2025-06-03,in_stock,Controlled Room Temp,2023-09-24 04:30:43
INV-002447,OUT-0206,PRD-0023,Tramadol 50mg,BN-202384-5696,1932,14,158,393,245.93,2026-05-17,2024-05-19,in_stock,Frozen -20C,2025-09-10 19:11:59
INV-002448,OUT-0268,PRD-0005,Omeprazole 40mg,BN-202410-7352,571,72,147,496,74.39,2025-06-10,2023-04-21,in_stock,Refrigerated 2-8C,2025-03-08 21:03:26
INV-002449,OUT-0142,PRD-0021,Fluoxetine 20mg,BN-202472-4669,1256,100,192,315,432.88,2024-09-30,2024-01-07,expired,Room Temperature,2025-08-10 04:29:21
INV-002450,OUT-0493,PRD-0026,Aspirin 100mg,BN-202442-6871,120,78,132,416,53.54,2024-10-31,2024-10-23,expired,Controlled Room Temp,2023-11-11 12:04:14
INV-002451,OUT-0125,PRD-0012,Azithromycin 500mg,BN-202307-4612,1233,21,198,99,473.39,2024-10-28,2023-01-17,in_stock,Frozen -20C,2025-09-14 08:14:03
INV-002452,OUT-0019,PRD-0040,Rituximab 500mg,BN-202310-1097,1799,99,149,352,2.87,2026-04-08,2023-05-30,in_stock,Frozen -20C,2025-10-19 06:41:12
INV-002453,OUT-0102,PRD-0008,Losartan 50mg,BN-202392-8563,702,56,22,289,271.7,2027-07-20,2025-11-09,in_stock,Room Temperature,2023-03-05 10:44:48
INV-002454,OUT-0224,PRD-0025,Paracetamol 500mg,BN-202505-7275,39,29,175,256,37.45,2025-04-26,2024-12-10,expired,Room Temperature,2025-06-19 05:54:23
INV-002455,OUT-0373,PRD-0014,Gabapentin 300mg,BN-202301-1358,1902,22,86,381,435.23,2027-07-03,2025-08-26,in_stock,Refrigerated 2-8C,2024-01-18 17:52:37
INV-002456,OUT-0071,PRD-0050,Valsartan 80mg,BN-202342-5217,620,91,43,189,273.9,2025-05-02,2023-12-25,expired,Frozen -20C,2024-10-20 17:19:00
INV-002457,OUT-0247,PRD-0005,Omeprazole 40mg,BN-202308-2355,853,40,200,309,259.06,2025-04-08,2025-10-11,in_stock,Refrigerated 2-8C,2024-05-06 04:53:24
