policy_id,customer_id,policy_type,policy_number,start_date,end_date,premium_amount,coverage_amount,deductible,status,agent_id,created_at
POL-201907,101707,home,INS-52072594,2023-09-15,2025-09-14,1345.41,162251.82,250,active,AGT-0154,2023-09-07 00:00:00
POL-201908,100109,auto,INS-03764941,2024-07-03,2027-07-03,4873.98,913247.1,2500,active,AGT-0120,2024-06-25 00:00:00
POL-201909,100223,auto,INS-33098455,2025-07-31,2026-07-31,4106.98,402041.93,250,active,AGT-0085,2025-07-17 00:00:00
POL-201910,101171,auto,INS-22554942,2023-01-24,2026-01-23,375.59,273236.27,2000,cancelled,AGT-0056,2023-01-13 00:00:00
POL-201911,101251,life,INS-28514136,2025-07-07,2027-07-07,859.74,579456.48,2500,active,AGT-0195,2025-06-16 00:00:00
POL-201912,101561,life,INS-32558613,2025-05-04,2028-05-03,2106.42,696604.17,5000,active,AGT-0022,2025-04-22 00:00:00
POL-201913,100511,auto,INS-33305613,2023-12-12,2024-12-11,2184.82,913647.98,2500,active,AGT-0187,2023-11-17 00:00:00
POL-201914,100484,health,INS-11137236,2024-10-26,2025-10-26,261.4,210764.45,2000,expired,AGT-0148,2024-10-24 00:00:00
POL-201915,101441,auto,INS-79082135,2025-06-04,2027-06-04,4220.01,412513.44,5000,cancelled,AGT-0080,2025-05-25 00:00:00
POL-201916,100299,health,INS-22111189,2025-10-27,2027-10-27,1284.63,740170.21,1000,active,AGT-0169,2025-10-25 00:00:00
POL-201917,101464,life,INS-09830879,2023-12-27,2026-12-26,1280.49,406546.83,1500,expired,AGT-0186,2023-12-04 00:00:00
POL-201918,101536,auto,INS-93330913,2025-06-05,2027-06-05,4754.3,813310.54,1000,pending,AGT-0058,2025-05-16 00:00:00
POL-201919,100403,life,INS-89198602,2024-04-18,2027-04-18,2894.11,591607.26,1000,active,AGT-0055,2024-03-25 00:00:00
POL-201920,101594,home,INS-08289681,2024-12-11,2025-12-11,2591.25,562356.55,500,active,AGT-0051,2024-12-03 00:00:00
POL-201921,101695,auto,INS-81433586,2024-03-29,2025-03-29,147.48,486587.87,1000,active,AGT-0162,2024-02-29 00:00:00
POL-201922,101717,home,INS-28358805,2023-04-14,2024-04-13,4929.51,428869.59,250,cancelled,AGT-0040,2023-04-04 00:00:00
POL-201923,101553,health,INS-88779680,2024-06-03,2025-06-03,3186.03,543346.33,500,expired,AGT-0118,2024-05-28 00:00:00
POL-201924,100113,home,INS-76879024,2024-04-16,2026-04-16,271.87,916695.98,1500,active,AGT-0064,2024-03-20 00:00:00
POL-201925,100271,life,INS-46442359,2023-07-16,2024-07-15,2462.99,98876.67,1000,active,AGT-0128,2023-07-14 00:00:00
POL-201926,101647,life,INS-86484092,2023-04-18,2025-04-17,801.83,896407.36,5000,expired,AGT-0077,2023-04-07 00:00:00
POL-201927,100806,life,INS-70290754,2023-05-26,2024-05-25,2988.97,164706.74,5000,active,AGT-0023,2023-05-21 00:00:00
POL-201928,100657,home,INS-22489801,2025-11-11,2026-11-11,4709.83,772987.82,250,expired,AGT-0064,2025-10-15 00:00:00
POL-201929,101501,life,INS-47689836,2023-02-13,2025-02-12,3591.71,230981.66,2500,active,AGT-0066,2023-01-14 00:00:00
POL-201930,101561,auto,INS-39159658,2025-08-21,2026-08-21,1699.25,502240.26,5000,active,AGT-0128,2025-08-17 00:00:00
POL-201931,101832,health,INS-66814034,2025-06-04,2026-06-04,909.7,519781.78,2500,active,AGT-0072,2025-05-21 00:00:00
POL-201932,100504,auto,INS-84545367,2025-05-31,2026-05-31,3737.65,142786.6,5000,active,AGT-0172,2025-05-03 00:00:00
POL-201933,101099,life,INS-93263345,2025-06-04,2026-06-04,1613.92,19165.55,5000,active,AGT-0112,2025-06-01 00:00:00
POL-201934,100641,auto,INS-70811759,2024-08-15,2025-08-15,320.94,611042.27,2500,active,AGT-0092,2024-07-24 00:00:00
POL-201935,101336,health,INS-66144665,2025-07-01,2027-07-01,4392.46,313011.22,2500,active,AGT-0109,2025-06-30 00:00:00
POL-201936,101870,auto,INS-84908957,2023-03-19,2024-03-18,268.45,917296.04,5000,cancelled,AGT-0188,2023-03-15 00:00:00
POL-201937,101740,auto,INS-10706114,2024-03-19,2027-03-19,786.56,832747.43,2000,expired,AGT-0026,2024-03-01 00:00:00
POL-201938,101217,home,INS-02235960,2023-03-20,2025-03-19,4006.28,896872.9,2500,active,AGT-0063,2023-03-02 00:00:00
POL-201939,101072,auto,INS-65855229,2025-04-14,2028-04-13,2392.0,540300.2,1000,active,AGT-0176,2025-04-02 00:00:00
POL-201940,101910,health,INS-50944360,2023-04-04,2025-04-03,3157.17,664229.98,1500,active,AGT-0103,2023-03-10 00:00:00
POL-201941,101141,home,INS-48848618,2025-02-17,2027-02-17,921.68,43932.09,1500,pending,AGT-0183,2025-02-01 00:00:00
POL-201942,100321,auto,INS-17457576,2023-08-18,2026-08-17,3360.38,866153.82,1500,active,AGT-0050,2023-08-03 00:00:00
POL-201943,100432,life,INS-82636900,2025-05-10,2027-05-10,137.83,520607.38,2500,expired,AGT-0200,2025-05-09 00:00:00
POL-201944,101965,home,INS-89730365,2023-04-12,2025-04-11,3038.12,952776.99,2000,cancelled,AGT-0150,2023-03-22 00:00:00
POL-201945,101167,life,INS-90774674,2023-07-31,2026-07-30,1313.75,977173.06,2000,expired,AGT-0106,2023-07-16 00:00:00
POL-201946,101827,auto,INS-33409705,2024-06-16,2026-06-16,2429.99,568655.67,1500,active,AGT-0132,2024-05-23 00:00:00
POL-201947,100856,health,INS-55013334,2025-02-02,2026-02-02,4348.57,344250.03,1500,cancelled,AGT-0022,2025-01-19 00:00:00
POL-201948,100624,life,INS-31727496,2025-06-01,2026-06-01,1787.92,611543.92,1000,cancelled,AGT-0054,2025-05-22 00:00:00
POL-201949,100510,auto,INS-31885340,2025-10-28,2026-10-28,4584.72,659262.9,500,expired,AGT-0038,2025-10-27 00:00:00
POL-201950,101475,auto,INS-26101585,2023-10-03,2025-10-02,2669.82,961711.6,1500,active,AGT-0055,2023-09-25 00:00:00
POL-201951,101579,health,INS-26323107,2025-09-03,2027-09-03,3983.28,28244.24,500,active,AGT-0127,2025-08-11 00:00:00
POL-201952,101142,health,INS-85778846,2023-08-10,2026-08-09,3924.69,841252.77,250,active,AGT-0141,2023-07-25 00:00:00
POL-201953,101379,home,INS-20542011,2023-01-26,2024-01-26,760.71,668138.49,500,pending,AGT-0075,2023-01-15 00:00:00
POL-201954,100658,auto,INS-86682726,2023-04-29,2025-04-28,1514.15,992626.81,2000,pending,AGT-0185,2023-04-27 00:00:00
POL-201955,101364,home,INS-34018814,2025-10-12,2027-10-12,3173.93,244532.54,2000,active,AGT-0080,2025-09-29 00:00:00
POL-201956,100200,health,INS-97741818,2024-03-15,2025-03-15,1050.88,795618.84,1000,active,AGT-0057,2024-02-19 00:00:00
POL-201957,101375,auto,INS-27151319,2023-02-26,2024-02-26,2922.3,298139.2,1000,active,AGT-0079,2023-02-06 00:00:00
POL-201958,101919,home,INS-48288276,2023-02-06,2025-02-05,3473.63,716730.82,250,active,AGT-0146,2023-01-18 00:00:00
POL-201959,101970,health,INS-34394635,2024-10-05,2026-10-05,2095.9,393611.08,2000,expired,AGT-0178,2024-09-28 00:00:00
POL-201960,100736,auto,INS-71886835,2025-12-04,2028-12-03,4002.31,165194.63,1000,active,AGT-0200,2025-11-23 00:00:00
POL-201961,101295,health,INS-47374571,2023-04-25,2024-04-24,871.37,257313.58,500,active,AGT-0074,2023-04-23 00:00:00
POL-201962,100763,health,INS-47274793,2025-08-16,2027-08-16,4272.92,975837.92,250,active,AGT-0021,2025-07-25 00:00:00
POL-201963,100756,auto,INS-19807123,2024-06-21,2025-06-21,4618.99,852332.2,500,cancelled,AGT-0130,2024-05-23 00:00:00
POL-201964,101861,auto,INS-36781215,2024-11-20,2025-11-20,2093.45,437042.88,2500,expired,AGT-0030,2024-10-23 00:00:00
POL-201965,100369,home,INS-54237399,2023-09-18,2025-09-17,2659.66,300973.76,1000,active,AGT-0158,2023-09-16 00:00:00
POL-201966,101196,health,INS-77041458,2024-02-01,2026-01-31,460.34,149129.72,1500,expired,AGT-0142,2024-01-06 00:00:00
POL-201967,101664,life,INS-86136432,2024-09-12,2026-09-12,818.7,153300.15,5000,pending,AGT-0178,2024-08-25 00:00:00
POL-201968,100306,life,INS-35906328,2025-03-15,2026-03-15,3634.73,251873.2,1500,active,AGT-0020,2025-03-05 00:00:00
POL-201969,100752,auto,INS-77554840,2024-04-08,2025-04-08,4196.11,872772.67,2000,active,AGT-0040,2024-03-26 00:00:00
POL-201970,101391,health,INS-04210997,2023-09-07,2025-09-06,3950.53,608239.95,500,expired,AGT-0105,2023-09-06 00:00:00
POL-201971,100785,auto,INS-98857601,2023-02-20,2025-02-19,2298.29,784686.28,250,cancelled,AGT-0146,2023-01-24 00:00:00
POL-201972,101525,auto,INS-96667939,2023-07-28,2026-07-27,4030.98,619482.21,2500,active,AGT-0097,2023-07-06 00:00:00
POL-201973,101386,home,INS-92783607,2024-09-14,2027-09-14,2456.7,564596.92,2500,cancelled,AGT-0075,2024-09-11 00:00:00
POL-201974,101985,auto,INS-98909789,2024-03-27,2026-03-27,438.54,102304.01,5000,active,AGT-0027,2024-03-23 00:00:00
POL-201975,101934,auto,INS-20798338,2024-10-01,2025-10-01,4746.45,348387.96,250,expired,AGT-0060,2024-09-25 00:00:00
POL-201976,100645,auto,INS-10136240,2025-06-30,2028-06-29,3359.16,316620.55,1500,active,AGT-0093,2025-06-16 00:00:00
POL-201977,100003,life,INS-83195264,2023-04-08,2025-04-07,2293.51,302953.07,5000,expired,AGT-0135,2023-04-01 00:00:00
POL-201978,100142,auto,INS-67445632,2024-02-10,2025-02-09,1350.25,809167.7,5000,pending,AGT-0070,2024-01-30 00:00:00
POL-201979,100971,home,INS-25054678,2023-11-09,2025-11-08,1674.21,976949.52,2000,active,AGT-0014,2023-10-25 00:00:00
POL-201980,101487,life,INS-84880595,2023-02-25,2024-02-25,1113.23,993196.04,1500,active,AGT-0159,2023-02-04 00:00:00
POL-201981,101190,health,INS-47420028,2023-01-08,2026-01-07,4715.71,254462.89,250,expired,AGT-0101,2022-12-15 00:00:00
POL-201982,101986,life,INS-92343714,2023-07-02,2024-07-01,4088.31,410475.28,1000,active,AGT-0099,2023-07-01 00:00:00
POL-201983,100460,home,INS-24388013,2025-05-23,2027-05-23,1785.43,940900.14,2500,expired,AGT-0012,2025-05-11 00:00:00
POL-201984,101002,health,INS-72492884,2024-05-09,2025-05-09,3442.95,45843.65,250,pending,AGT-0155,2024-04-26 00:00:00
POL-201985,101319,life,INS-09696573,2024-08-27,2026-08-27,3944.69,174086.18,500,active,AGT-0100,2024-07-28 00:00:00
POL-201986,100592,auto,INS-85375122,2023-05-06,2025-05-05,2232.02,951077.4,1500,active,AGT-0077,2023-04-07 00:00:00
POL-201987,101150,health,INS-07215980,2025-11-28,2028-11-27,1394.54,259802.37,250,active,AGT-0167,2025-11-20 00:00:00
POL-201988,100831,auto,INS-56022247,2023-02-21,2024-02-21,4610.7,461434.95,1500,active,AGT-0019,2023-02-06 00:00:00
POL-201989,100996,home,INS-03213378,2025-09-11,2027-09-11,2891.9,316842.89,500,cancelled,AGT-0010,2025-08-27 00:00:00
POL-201990,101081,auto,INS-00684096,2023-08-15,2024-08-14,2239.63,577997.07,5000,active,AGT-0014,2023-08-13 00:00:00
POL-201991,100570,auto,INS-42938555,2023-12-15,2024-12-14,1376.85,300787.41,5000,active,AGT-0152,2023-12-01 00:00:00
POL-201992,100917,life,INS-07932008,2024-04-10,2025-04-10,1204.8,665359.65,1000,expired,AGT-0187,2024-03-27 00:00:00
POL-201993,101437,life,INS-22449130,2025-02-05,2026-02-05,1182.62,985782.02,1500,cancelled,AGT-0007,2025-01-09 00:00:00
POL-201994,100433,home,INS-61085570,2025-01-07,2026-01-07,4539.01,877669.74,5000,active,AGT-0159,2024-12-15 00:00:00
POL-201995,101633,home,INS-41936406,2025-02-26,2028-02-26,2050.88,354503.8,2500,active,AGT-0029,2025-02-02 00:00:00
POL-201996,101257,health,INS-41511822,2025-07-23,2026-07-23,563.64,459885.66,2000,cancelled,AGT-0196,2025-07-09 00:00:00
POL-201997,101423,home,INS-24132950,2024-07-13,2027-07-13,2501.78,725546.67,500,cancelled,AGT-0144,2024-06-16 00:00:00
POL-201998,100715,health,INS-10232321,2024-11-05,2027-11-05,1255.83,625516.79,5000,active,AGT-0100,2024-10-18 00:00:00
POL-201999,100929,auto,INS-39928581,2024-06-18,2027-06-18,437.29,926134.59,500,active,AGT-0052,2024-05-23 00:00:00
POL-202000,100255,health,INS-42735022,2025-03-10,2027-03-10,4689.27,436116.88,1000,active,AGT-0165,2025-03-06 00:00:00
POL-202001,100979,home,INS-14916101,2024-10-16,2026-10-16,3057.25,127257.93,2500,active,AGT-0035,2024-10-05 00:00:00
POL-202002,100051,health,INS-99532105,2024-01-20,2026-01-19,3763.07,399213.47,1500,active,AGT-0152,2024-01-02 00:00:00
POL-202003,101422,health,INS-97842814,2023-02-01,2024-02-01,4696.42,665995.44,2500,expired,AGT-0093,2023-01-16 00:00:00
POL-202004,100011,home,INS-35194199,2024-05-01,2026-05-01,3323.99,480681.74,5000,pending,AGT-0186,2024-04-13 00:00:00
POL-202005,100810,health,INS-79817630,2023-11-06,2025-11-05,1644.66,608293.38,5000,expired,AGT-0085,2023-11-05 00:00:00
POL-202006,101273,home,INS-19115431,2025-03-08,2026-03-08,85.09,670141.09,5000,pending,AGT-0029,2025-02-14 00:00:00
POL-202007,101579,auto,INS-67014104,2023-06-20,2025-06-19,2149.46,421125.37,5000,expired,AGT-0050,2023-06-02 00:00:00
POL-202008,100529,life,INS-88206456,2025-11-19,2026-11-19,739.61,96842.83,500,active,AGT-0173,2025-10-26 00:00:00
POL-202009,101139,home,INS-20098327,2024-01-31,2027-01-30,4275.79,669349.32,1500,cancelled,AGT-0160,2024-01-29 00:00:00
POL-202010,101566,health,INS-36529397,2025-09-06,2026-09-06,1023.38,932846.07,250,active,AGT-0171,2025-08-28 00:00:00
POL-202011,101084,auto,INS-25205656,2025-10-08,2028-10-07,4450.39,979232.19,2500,active,AGT-0106,2025-09-10 00:00:00
POL-202012,101846,life,INS-79167127,2024-10-11,2027-10-11,2124.01,609849.33,500,pending,AGT-0198,2024-09-24 00:00:00
POL-202013,101121,home,INS-94401305,2023-10-14,2024-10-13,2082.77,753146.37,2000,expired,AGT-0102,2023-09-17 00:00:00
POL-202014,100589,auto,INS-97253324,2025-09-11,2027-09-11,362.5,633396.18,2500,active,AGT-0008,2025-09-06 00:00:00
POL-202015,100389,health,INS-97073068,2024-06-20,2025-06-20,3466.88,441998.33,500,active,AGT-0049,2024-06-09 00:00:00
POL-202016,101870,auto,INS-68878619,2025-04-27,2027-04-27,2201.0,24801.03,500,active,AGT-0148,2025-04-05 00:00:00
POL-202017,100139,home,INS-20228540,2024-01-03,2026-01-02,742.56,900702.27,500,cancelled,AGT-0163,2023-12-08 00:00:00
POL-202018,100824,health,INS-40261668,2023-07-28,2024-07-27,1933.64,606477.93,1500,expired,AGT-0155,2023-06-30 00:00:00
POL-202019,101280,life,INS-45015622,2023-12-05,2024-12-04,1599.46,907927.48,1500,cancelled,AGT-0067,2023-11-25 00:00:00
POL-202020,101401,life,INS-58481906,2024-05-23,2027-05-23,3167.48,769076.49,2500,expired,AGT-0130,2024-05-19 00:00:00
POL-202021,101787,auto,INS-04598278,2023-06-02,2025-06-01,3926.61,230337.22,250,active,AGT-0007,2023-05-13 00:00:00
POL-202022,101450,auto,INS-14705649,2024-10-18,2027-10-18,2523.43,94321.17,1000,active,AGT-0090,2024-09-28 00:00:00
POL-202023,101383,auto,INS-71729126,2025-03-06,2028-03-05,4449.45,782198.76,2000,active,AGT-0157,2025-03-04 00:00:00
POL-202024,100352,life,INS-98153345,2023-07-20,2026-07-19,802.12,716106.9,1000,pending,AGT-0061,2023-07-05 00:00:00
POL-202025,100345,auto,INS-33843092,2025-04-24,2026-04-24,4437.31,966959.5,1500,expired,AGT-0056,2025-04-19 00:00:00
POL-202026,100390,life,INS-69788331,2025-11-07,2027-11-07,408.68,798341.0,500,expired,AGT-0089,2025-10-16 00:00:00
POL-202027,101269,health,INS-02085205,2025-08-17,2026-08-17,3621.35,970469.63,5000,expired,AGT-0155,2025-07-21 00:00:00
POL-202028,100736,health,INS-64598034,2024-10-08,2026-10-08,383.87,962053.77,5000,active,AGT-0185,2024-09-23 00:00:00
POL-202029,100552,auto,INS-40585659,2023-05-31,2024-05-30,2423.45,224405.73,1500,pending,AGT-0117,2023-05-30 00:00:00
POL-202030,100448,health,INS-51974395,2023-10-31,2025-10-30,1995.08,656406.65,5000,active,AGT-0027,2023-10-25 00:00:00
POL-202031,100748,life,INS-04449209,2023-11-25,2024-11-24,1079.57,798517.86,2000,active,AGT-0102,2023-11-17 00:00:00
POL-202032,100066,home,INS-54554912,2023-12-07,2026-12-06,1301.09,641118.88,500,expired,AGT-0058,2023-11-07 00:00:00
POL-202033,101718,home,INS-83117949,2023-08-15,2024-08-14,4445.48,686122.39,2000,expired,AGT-0022,2023-08-09 00:00:00
POL-202034,101304,health,INS-44228329,2024-04-15,2027-04-15,2162.46,359610.48,1000,expired,AGT-0039,2024-04-09 00:00:00
POL-202035,100006,health,INS-95874279,2023-10-01,2024-09-30,367.06,454697.23,250,expired,AGT-0036,2023-09-13 00:00:00
POL-202036,100963,life,INS-63049550,2023-05-23,2025-05-22,3425.3,168564.11,2000,expired,AGT-0196,2023-04-24 00:00:00
POL-202037,100429,health,INS-94786416,2024-10-30,2025-10-30,827.2,734055.24,1000,active,AGT-0024,2024-10-08 00:00:00
POL-202038,101453,auto,INS-38828105,2023-02-07,2025-02-06,4430.76,42037.48,250,expired,AGT-0177,2023-01-20 00:00:00
POL-202039,101575,life,INS-92512118,2023-09-21,2024-09-20,2174.91,181189.03,2500,active,AGT-0054,2023-09-07 00:00:00
POL-202040,100022,health,INS-94623116,2023-10-03,2024-10-02,1241.1,47903.47,2500,expired,AGT-0060,2023-10-02 00:00:00
POL-202041,101445,home,INS-65563630,2024-07-10,2027-07-10,754.61,821082.14,1000,active,AGT-0117,2024-06-29 00:00:00
POL-202042,101653,home,INS-04335901,2023-08-23,2025-08-22,3849.22,150130.36,2000,active,AGT-0156,2023-08-19 00:00:00
POL-202043,101785,health,INS-56407556,2025-03-22,2026-03-22,663.64,841831.48,5000,active,AGT-0099,2025-02-23 00:00:00
POL-202044,101144,health,INS-94146735,2024-09-17,2025-09-17,1281.21,859546.78,1000,active,AGT-0065,2024-09-14 00:00:00
POL-202045,101931,auto,INS-92839625,2025-03-08,2026-03-08,2207.68,271264.17,1500,active,AGT-0176,2025-02-18 00:00:00
POL-202046,100589,life,INS-77416165,2024-11-09,2027-11-09,185.97,335905.85,2500,active,AGT-0105,2024-10-30 00:00:00
POL-202047,100293,health,INS-66576406,2023-12-15,2026-12-14,67.79,138297.99,250,active,AGT-0002,2023-12-04 00:00:00
POL-202048,101676,auto,INS-33655861,2025-04-15,2028-04-14,2887.07,708028.37,250,expired,AGT-0198,2025-04-08 00:00:00
POL-202049,100251,life,INS-71106967,2023-11-29,2026-11-28,1690.51,168199.25,500,expired,AGT-0035,2023-11-07 00:00:00
POL-202050,101625,auto,INS-96939249,2024-10-26,2027-10-26,4195.39,201175.47,1500,expired,AGT-0163,2024-10-16 00:00:00
POL-202051,100482,life,INS-62344369,2024-07-09,2027-07-09,333.47,702442.31,2500,active,AGT-0104,2024-07-03 00:00:00
POL-202052,101922,life,INS-28515628,2024-02-11,2027-02-10,1852.46,773872.41,250,active,AGT-0085,2024-01-17 00:00:00
POL-202053,100326,life,INS-37947741,2024-10-16,2027-10-16,3444.82,836475.75,1500,active,AGT-0140,2024-09-28 00:00:00
POL-202054,101103,home,INS-73336010,2025-04-03,2026-04-03,1144.19,983342.35,1000,expired,AGT-0005,2025-03-26 00:00:00
POL-202055,100041,life,INS-78676053,2025-01-04,2028-01-04,4459.93,512423.82,2500,cancelled,AGT-0121,2024-12-31 00:00:00
POL-202056,101714,health,INS-45035816,2023-05-19,2025-05-18,4142.75,139933.85,2000,pending,AGT-0057,2023-05-07 00:00:00
POL-202057,101961,life,INS-54980618,2024-08-27,2027-08-27,3667.65,600294.7,500,active,AGT-0189,2024-08-01 00:00:00
POL-202058,100723,health,INS-46487608,2025-06-26,2027-06-26,2252.34,603588.52,5000,active,AGT-0175,2025-06-19 00:00:00
POL-202059,101609,health,INS-57646036,2024-04-02,2025-04-02,3557.77,761010.16,1500,active,AGT-0037,2024-03-18 00:00:00
POL-202060,101791,life,INS-32428662,2024-10-27,2027-10-27,565.2,997347.15,250,expired,AGT-0092,2024-10-10 00:00:00
POL-202061,101169,health,INS-27192173,2023-03-21,2024-03-20,4397.06,662704.58,500,active,AGT-0199,2023-03-14 00:00:00
POL-202062,100413,health,INS-66566739,2025-12-04,2028-12-03,3895.42,70180.01,2000,active,AGT-0118,2025-11-20 00:00:00
POL-202063,101395,auto,INS-06072772,2023-09-24,2026-09-23,2562.56,581989.43,2000,expired,AGT-0185,2023-09-16 00:00:00
POL-202064,100015,health,INS-36576147,2024-07-29,2026-07-29,4517.39,743068.84,2500,active,AGT-0147,2024-07-09 00:00:00
POL-202065,101547,health,INS-66571640,2023-09-17,2025-09-16,570.41,907299.37,1000,expired,AGT-0013,2023-08-18 00:00:00
POL-202066,101604,home,INS-22612349,2024-03-08,2027-03-08,3399.96,750686.6,2000,expired,AGT-0038,2024-02-20 00:00:00
POL-202067,100749,health,INS-45724491,2025-11-15,2028-11-14,569.32,775238.42,1000,cancelled,AGT-0148,2025-10-31 00:00:00
POL-202068,100811,home,INS-76482614,2023-04-15,2026-04-14,4551.37,572788.16,2500,active,AGT-0061,2023-03-30 00:00:00
POL-202069,101203,life,INS-81099578,2024-08-31,2026-08-31,1597.53,687151.13,2500,expired,AGT-0080,2024-08-22 00:00:00
POL-202070,100226,auto,INS-18338070,2025-07-14,2027-07-14,2928.58,830055.56,2500,active,AGT-0099,2025-06-23 00:00:00
POL-202071,101580,life,INS-33156670,2024-08-06,2027-08-06,1199.68,770906.32,5000,active,AGT-0146,2024-08-02 00:00:00
POL-202072,101412,health,INS-53308519,2023-03-05,2026-03-04,1332.62,347473.73,2500,pending,AGT-0054,2023-02-03 00:00:00
POL-202073,101252,life,INS-83860696,2023-04-21,2025-04-20,4071.26,707002.34,2000,pending,AGT-0094,2023-04-04 00:00:00
POL-202074,101752,life,INS-24989569,2025-07-11,2028-07-10,3793.82,922713.49,1500,active,AGT-0171,2025-06-15 00:00:00
POL-202075,101131,auto,INS-11030897,2025-02-13,2027-02-13,2654.93,996037.52,500,pending,AGT-0174,2025-02-11 00:00:00
POL-202076,101002,home,INS-58638040,2023-04-27,2025-04-26,3278.17,106883.07,2500,cancelled,AGT-0120,2023-04-14 00:00:00
POL-202077,100193,home,INS-44161661,2024-10-09,2027-10-09,176.43,630153.91,1500,expired,AGT-0056,2024-09-26 00:00:00
POL-202078,101196,home,INS-30635485,2023-11-01,2024-10-31,1026.99,714483.36,1000,active,AGT-0061,2023-10-03 00:00:00
POL-202079,100388,health,INS-39610480,2024-11-27,2025-11-27,4771.98,339700.35,5000,active,AGT-0048,2024-11-19 00:00:00
POL-202080,100179,home,INS-88057498,2025-03-15,2027-03-15,1018.06,464014.75,1000,expired,AGT-0182,2025-03-04 00:00:00
