test_id,batch_id,test_type,test_date,result_value,unit,specification_min,specification_max,pass_fail,analyst_id,equipment_id,lab_id,deviation_id,notes,created_at
TST-002186,BAT-000571,stability,2024-02-24,98.33,%,90.0,110.0,pass,ANL-006,EQP-0015,LAB-004,,Minor deviation noted,2024-02-25 07:51:42
TST-002187,BAT-000237,identity,2024-05-12,0.9828,ratio,0.98,1.02,pass,ANL-007,EQP-0056,LAB-003,,,2024-05-12 19:32:00
TST-002188,BAT-002038,identity,2024-08-03,1.0102,ratio,0.98,1.02,pass,ANL-048,EQP-0007,LAB-010,,,2024-08-03 20:39:16
TST-002189,BAT-001045,stability,2023-07-03,97.62,%,90.0,110.0,pass,ANL-025,EQP-0074,LAB-010,,Retest performed,2023-07-03 07:09:20
TST-002190,BAT-002108,purity,2025-03-07,100.27,%,98.0,100.0,fail,ANL-008,EQP-0056,LAB-013,DEV-7634,OOS investigation initiated,2025-03-07 11:37:57
TST-002191,BAT-002061,dissolution,2025-05-10,84.86,%,80.0,100.0,pass,ANL-030,EQP-0057,LAB-009,,Minor deviation noted,2025-05-10 16:51:36
TST-002192,BAT-000946,identity,2023-08-02,0.9962,ratio,0.98,1.02,pass,ANL-014,EQP-0079,LAB-004,,Sample re-prepared,2023-08-02 01:43:53
TST-002193,BAT-000930,identity,2024-08-29,1.0103,ratio,0.98,1.02,pass,ANL-040,EQP-0074,LAB-010,,,2024-08-30 03:50:14
TST-002194,BAT-000516,stability,2023-02-03,100.07,%,90.0,110.0,pass,ANL-008,EQP-0081,LAB-006,,Minor deviation noted,2023-02-03 20:59:59
TST-002195,BAT-002631,dissolution,2023-07-25,96.25,%,80.0,100.0,pass,ANL-026,EQP-0069,LAB-004,,Within spec,2023-07-26 02:51:10
TST-002196,BAT-002149,potency,2025-11-13,100.2,%,95.0,105.0,pass,ANL-036,EQP-0056,LAB-006,,,2025-11-13 21:08:22
TST-002197,BAT-001869,dissolution,2024-09-18,92.0,%,80.0,100.0,pass,ANL-045,EQP-0019,LAB-001,,,2024-09-18 15:12:51
TST-002198,BAT-001695,dissolution,2024-04-14,87.98,%,80.0,100.0,pass,ANL-015,EQP-0089,LAB-007,,Minor deviation noted,2024-04-15 01:13:09
TST-002199,BAT-001601,purity,2025-05-07,100.12,%,98.0,100.0,fail,ANL-040,EQP-0019,LAB-013,DEV-2857,Retest required,2025-05-07 10:50:57
TST-002200,BAT-000721,purity,2023-04-01,101.24,%,98.0,100.0,fail,ANL-004,EQP-0030,LAB-008,DEV-3999,OOS investigation initiated,2023-04-01 09:47:05
TST-002201,BAT-000126,dissolution,2025-09-25,82.64,%,80.0,100.0,pass,ANL-037,EQP-0092,LAB-012,,,2025-09-25 12:40:27
TST-002202,BAT-002042,identity,2023-03-13,1.0038,ratio,0.98,1.02,pass,ANL-013,EQP-0043,LAB-013,,Within spec,2023-03-13 17:11:49
TST-002203,BAT-002874,microbial,2023-12-05,27.0,CFU/g,0,100,pass,ANL-046,EQP-0095,LAB-006,,,2023-12-05 06:28:06
TST-002204,BAT-000331,purity,2025-07-21,99.32,%,98.0,100.0,pass,ANL-038,EQP-0088,LAB-010,,,2025-07-21 17:39:53
TST-002205,BAT-002536,purity,2023-02-07,100.0,%,98.0,100.0,pass,ANL-048,EQP-0037,LAB-006,,,2023-02-07 16:56:07
TST-002206,BAT-001095,identity,2023-01-11,1.0028,ratio,0.98,1.02,pass,ANL-004,EQP-0093,LAB-015,,Sample re-prepared,2023-01-12 06:35:39
TST-002207,BAT-002892,dissolution,2025-07-24,82.66,%,80.0,100.0,pass,ANL-015,EQP-0078,LAB-003,,,2025-07-24 04:26:26
TST-002208,BAT-000805,stability,2025-06-19,93.04,%,90.0,110.0,pass,ANL-048,EQP-0040,LAB-010,,Minor deviation noted,2025-06-19 21:18:35
TST-002209,BAT-002237,purity,2024-11-03,99.18,%,98.0,100.0,pass,ANL-045,EQP-0003,LAB-012,,,2024-11-03 06:14:53
TST-002210,BAT-001023,microbial,2023-11-04,36.0,CFU/g,0,100,pass,ANL-048,EQP-0059,LAB-012,,Minor deviation noted,2023-11-04 06:58:47
TST-002211,BAT-002880,stability,2023-04-19,99.36,%,90.0,110.0,pass,ANL-047,EQP-0008,LAB-005,,Retest performed,2023-04-20 07:41:21
TST-002212,BAT-002758,stability,2023-04-29,93.45,%,90.0,110.0,pass,ANL-006,EQP-0086,LAB-012,,Minor deviation noted,2023-04-30 03:47:59
TST-002213,BAT-002196,potency,2025-02-23,96.79,%,95.0,105.0,pass,ANL-042,EQP-0010,LAB-001,,,2025-02-23 23:22:58
TST-002214,BAT-002865,microbial,2025-07-24,7.0,CFU/g,0,100,pass,ANL-038,EQP-0024,LAB-003,,,2025-07-24 22:09:22
TST-002215,BAT-000261,identity,2025-08-21,0.9882,ratio,0.98,1.02,pass,ANL-046,EQP-0087,LAB-009,,Sample re-prepared,2025-08-21 23:09:00
TST-002216,BAT-002639,identity,2023-08-17,1.0007,ratio,0.98,1.02,pass,ANL-005,EQP-0005,LAB-011,,,2023-08-17 17:30:11
TST-002217,BAT-000030,stability,2023-09-03,100.82,%,90.0,110.0,pass,ANL-042,EQP-0087,LAB-015,,,2023-09-04 06:13:04
TST-002218,BAT-001229,identity,2024-11-14,1.016,ratio,0.98,1.02,pass,ANL-003,EQP-0012,LAB-010,,Within spec,2024-11-14 10:26:11
TST-002219,BAT-001096,potency,2023-01-10,96.91,%,95.0,105.0,pass,ANL-049,EQP-0035,LAB-005,,Retest performed,2023-01-10 06:19:17
TST-002220,BAT-001390,purity,2025-01-24,99.44,%,98.0,100.0,pass,ANL-009,EQP-0035,LAB-010,,Retest performed,2025-01-24 19:22:38
TST-002221,BAT-000378,stability,2025-02-17,98.47,%,90.0,110.0,pass,ANL-003,EQP-0020,LAB-004,,,2025-02-17 15:56:41
TST-002222,BAT-002077,identity,2025-09-21,1.0068,ratio,0.98,1.02,pass,ANL-006,EQP-0008,LAB-010,,Within spec,2025-09-21 13:27:38
TST-002223,BAT-001533,stability,2023-04-17,98.55,%,90.0,110.0,pass,ANL-042,EQP-0031,LAB-012,,Retest performed,2023-04-17 18:29:02
TST-002224,BAT-002368,identity,2023-09-29,0.9975,ratio,0.98,1.02,pass,ANL-020,EQP-0012,LAB-001,,Within spec,2023-09-29 21:56:32
TST-002225,BAT-001233,purity,2024-06-24,100.55,%,98.0,100.0,fail,ANL-007,EQP-0008,LAB-015,DEV-7390,Retest required,2024-06-25 04:43:54
TST-002226,BAT-000646,stability,2025-05-20,101.56,%,90.0,110.0,pass,ANL-019,EQP-0009,LAB-009,,Retest performed,2025-05-20 19:26:18
TST-002227,BAT-001918,stability,2025-11-11,104.83,%,90.0,110.0,pass,ANL-045,EQP-0061,LAB-015,,,2025-11-11 16:48:18
TST-002228,BAT-002596,microbial,2024-11-11,24.0,CFU/g,0,100,pass,ANL-009,EQP-0093,LAB-014,,Minor deviation noted,2024-11-11 07:58:19
TST-002229,BAT-001235,purity,2025-06-30,98.98,%,98.0,100.0,pass,ANL-024,EQP-0091,LAB-009,,,2025-06-30 12:09:50
TST-002230,BAT-000238,potency,2025-12-05,102.1,%,95.0,105.0,pass,ANL-047,EQP-0004,LAB-009,,,2025-12-05 16:33:48
TST-002231,BAT-001410,microbial,2025-09-14,4.0,CFU/g,0,100,pass,ANL-025,EQP-0045,LAB-002,,,2025-09-14 05:41:39
TST-002232,BAT-001961,stability,2025-05-16,99.27,%,90.0,110.0,pass,ANL-021,EQP-0016,LAB-006,,,2025-05-16 05:35:23
TST-002233,BAT-002069,microbial,2023-02-10,84.0,CFU/g,0,100,pass,ANL-039,EQP-0054,LAB-001,,Retest performed,2023-02-10 20:47:19
TST-002234,BAT-001124,stability,2025-05-25,107.61,%,90.0,110.0,pass,ANL-042,EQP-0083,LAB-010,,Retest performed,2025-05-26 05:53:13
TST-002235,BAT-002696,potency,2025-01-07,100.72,%,95.0,105.0,pass,ANL-017,EQP-0017,LAB-013,,,2025-01-07 12:02:39
TST-002236,BAT-001159,stability,2023-11-24,104.49,%,90.0,110.0,pass,ANL-036,EQP-0070,LAB-014,,,2023-11-24 14:55:17
TST-002237,BAT-001358,purity,2024-08-23,98.08,%,98.0,100.0,pass,ANL-011,EQP-0022,LAB-014,,Within spec,2024-08-23 16:08:55
TST-002238,BAT-001211,potency,2023-12-28,100.2,%,95.0,105.0,pass,ANL-012,EQP-0088,LAB-015,,,2023-12-28 22:18:44
TST-002239,BAT-000245,purity,2025-01-16,100.02,%,98.0,100.0,fail,ANL-002,EQP-0019,LAB-004,DEV-8808,OOS investigation initiated,2025-01-16 07:34:23
TST-002240,BAT-001302,microbial,2023-08-05,4.0,CFU/g,0,100,pass,ANL-028,EQP-0023,LAB-008,,,2023-08-05 18:03:28
TST-002241,BAT-002742,potency,2024-07-28,99.18,%,95.0,105.0,pass,ANL-011,EQP-0065,LAB-007,,Within spec,2024-07-28 20:05:06
TST-002242,BAT-001081,potency,2024-08-14,100.14,%,95.0,105.0,pass,ANL-020,EQP-0029,LAB-006,,,2024-08-14 08:32:53
TST-002243,BAT-000901,identity,2024-04-17,0.9958,ratio,0.98,1.02,pass,ANL-020,EQP-0045,LAB-011,,,2024-04-18 03:26:54
TST-002244,BAT-001854,identity,2024-03-20,0.9975,ratio,0.98,1.02,pass,ANL-041,EQP-0038,LAB-012,,Minor deviation noted,2024-03-20 23:58:14
TST-002245,BAT-000803,purity,2023-03-29,99.48,%,98.0,100.0,pass,ANL-043,EQP-0086,LAB-014,,,2023-03-29 22:47:16
TST-002246,BAT-002243,potency,2025-02-17,100.45,%,95.0,105.0,pass,ANL-024,EQP-0085,LAB-009,,,2025-02-17 08:14:08
TST-002247,BAT-000968,dissolution,2023-01-05,93.24,%,80.0,100.0,pass,ANL-024,EQP-0069,LAB-011,,,2023-01-06 00:44:38
TST-002248,BAT-002444,microbial,2024-03-04,19.0,CFU/g,0,100,pass,ANL-050,EQP-0031,LAB-008,,Retest performed,2024-03-04 21:44:44
TST-002249,BAT-000976,purity,2023-04-15,98.83,%,98.0,100.0,pass,ANL-040,EQP-0027,LAB-012,,,2023-04-15 16:48:31
TST-002250,BAT-001446,dissolution,2024-09-18,90.74,%,80.0,100.0,pass,ANL-011,EQP-0018,LAB-001,,,2024-09-18 01:06:44
TST-002251,BAT-001533,purity,2025-04-25,98.78,%,98.0,100.0,pass,ANL-049,EQP-0064,LAB-014,,Retest performed,2025-04-25 04:12:43
TST-002252,BAT-001843,microbial,2024-07-28,1.0,CFU/g,0,100,pass,ANL-050,EQP-0096,LAB-005,,,2024-07-28 09:44:32
TST-002253,BAT-001333,potency,2025-04-28,100.9,%,95.0,105.0,pass,ANL-017,EQP-0056,LAB-002,,,2025-04-28 12:54:18
TST-002254,BAT-000183,potency,2024-02-17,102.23,%,95.0,105.0,pass,ANL-047,EQP-0059,LAB-010,,,2024-02-17 09:22:22
TST-002255,BAT-001125,potency,2023-01-09,97.42,%,95.0,105.0,pass,ANL-044,EQP-0084,LAB-007,,,2023-01-09 15:33:26
TST-002256,BAT-000410,identity,2023-02-18,1.0034,ratio,0.98,1.02,pass,ANL-050,EQP-0015,LAB-014,,Within spec,2023-02-18 18:15:32
TST-002257,BAT-000990,dissolution,2025-07-31,89.21,%,80.0,100.0,pass,ANL-007,EQP-0048,LAB-006,,,2025-07-31 21:50:35
TST-002258,BAT-002665,purity,2025-08-15,98.66,%,98.0,100.0,pass,ANL-021,EQP-0026,LAB-002,,,2025-08-16 06:46:33
TST-002259,BAT-001341,purity,2025-04-28,98.49,%,98.0,100.0,pass,ANL-017,EQP-0003,LAB-015,,,2025-04-28 17:02:44
TST-002260,BAT-000135,purity,2024-04-30,100.5,%,98.0,100.0,fail,ANL-046,EQP-0043,LAB-014,DEV-4232,Root cause analysis pending,2024-04-30 23:31:17
TST-002261,BAT-002184,purity,2024-06-17,99.74,%,98.0,100.0,pass,ANL-036,EQP-0061,LAB-012,,,2024-06-18 01:29:30
TST-002262,BAT-000053,identity,2025-04-04,1.0007,ratio,0.98,1.02,pass,ANL-024,EQP-0083,LAB-008,,,2025-04-04 08:11:57
TST-002263,BAT-000559,purity,2024-06-22,100.4,%,98.0,100.0,fail,ANL-028,EQP-0040,LAB-003,DEV-1623,Retest required,2024-06-22 05:09:33
TST-002264,BAT-002605,dissolution,2025-06-28,93.13,%,80.0,100.0,pass,ANL-035,EQP-0091,LAB-009,,,2025-06-28 14:44:03
TST-002265,BAT-000298,stability,2023-12-28,105.85,%,90.0,110.0,pass,ANL-032,EQP-0060,LAB-011,,Retest performed,2023-12-28 08:17:16
TST-002266,BAT-001987,identity,2025-08-23,0.9942,ratio,0.98,1.02,pass,ANL-040,EQP-0096,LAB-014,,Minor deviation noted,2025-08-23 17:22:26
TST-002267,BAT-002530,identity,2023-08-23,1.0096,ratio,0.98,1.02,pass,ANL-024,EQP-0095,LAB-011,,,2023-08-23 11:02:45
TST-002268,BAT-000023,dissolution,2024-07-05,90.17,%,80.0,100.0,pass,ANL-048,EQP-0095,LAB-004,,Within spec,2024-07-05 12:29:03
TST-002269,BAT-001186,purity,2024-01-24,98.77,%,98.0,100.0,pass,ANL-037,EQP-0072,LAB-015,,Sample re-prepared,2024-01-24 17:11:40
TST-002270,BAT-002829,stability,2025-03-13,96.43,%,90.0,110.0,pass,ANL-019,EQP-0038,LAB-004,,,2025-03-13 12:28:25
TST-002271,BAT-002757,stability,2023-11-17,102.39,%,90.0,110.0,pass,ANL-010,EQP-0078,LAB-001,,,2023-11-17 14:17:06
TST-002272,BAT-000083,potency,2025-04-26,101.26,%,95.0,105.0,pass,ANL-044,EQP-0001,LAB-004,,,2025-04-26 15:43:09
TST-002273,BAT-000288,potency,2025-09-25,99.11,%,95.0,105.0,pass,ANL-037,EQP-0060,LAB-009,,Sample re-prepared,2025-09-25 23:45:48
TST-002274,BAT-000690,potency,2024-10-08,102.77,%,95.0,105.0,pass,ANL-017,EQP-0065,LAB-005,,Within spec,2024-10-08 22:18:31
TST-002275,BAT-000960,potency,2024-06-02,101.31,%,95.0,105.0,pass,ANL-022,EQP-0046,LAB-001,,,2024-06-02 07:56:24
TST-002276,BAT-000939,microbial,2023-08-15,15.0,CFU/g,0,100,pass,ANL-026,EQP-0011,LAB-004,,,2023-08-15 08:08:12
TST-002277,BAT-002675,potency,2025-06-21,105.56,%,95.0,105.0,fail,ANL-032,EQP-0029,LAB-013,DEV-6359,OOS investigation initiated,2025-06-22 00:23:04
TST-002278,BAT-001985,potency,2024-04-22,98.3,%,95.0,105.0,pass,ANL-010,EQP-0069,LAB-005,,Retest performed,2024-04-23 02:09:18
TST-002279,BAT-002129,stability,2023-11-30,102.52,%,90.0,110.0,pass,ANL-012,EQP-0007,LAB-004,,,2023-11-30 15:52:00
TST-002280,BAT-000817,microbial,2023-12-13,29.0,CFU/g,0,100,pass,ANL-031,EQP-0008,LAB-005,,,2023-12-13 12:04:40
TST-002281,BAT-000980,purity,2025-01-10,100.15,%,98.0,100.0,fail,ANL-023,EQP-0044,LAB-009,DEV-3621,Root cause analysis pending,2025-01-11 02:40:09
TST-002282,BAT-002528,purity,2024-02-12,99.36,%,98.0,100.0,pass,ANL-036,EQP-0007,LAB-003,,Sample re-prepared,2024-02-12 15:30:28
TST-002283,BAT-002954,identity,2024-01-21,1.0086,ratio,0.98,1.02,pass,ANL-042,EQP-0036,LAB-012,,Sample re-prepared,2024-01-21 01:38:15
TST-002284,BAT-001335,identity,2025-11-24,1.0082,ratio,0.98,1.02,pass,ANL-017,EQP-0031,LAB-011,,,2025-11-25 02:40:34
TST-002285,BAT-001941,purity,2025-01-28,98.5,%,98.0,100.0,pass,ANL-038,EQP-0074,LAB-005,,,2025-01-28 09:44:51
TST-002286,BAT-002038,potency,2025-04-09,96.42,%,95.0,105.0,pass,ANL-047,EQP-0026,LAB-014,,,2025-04-09 21:30:01
TST-002287,BAT-001214,potency,2024-09-23,100.57,%,95.0,105.0,pass,ANL-027,EQP-0013,LAB-004,,Retest performed,2024-09-23 13:06:41
TST-002288,BAT-001439,dissolution,2024-11-11,91.56,%,80.0,100.0,pass,ANL-047,EQP-0032,LAB-008,,Within spec,2024-11-11 04:41:33
TST-002289,BAT-000692,dissolution,2024-05-15,84.68,%,80.0,100.0,pass,ANL-013,EQP-0038,LAB-011,,Minor deviation noted,2024-05-15 09:51:30
TST-002290,BAT-001087,potency,2025-10-01,103.81,%,95.0,105.0,pass,ANL-030,EQP-0059,LAB-011,,Sample re-prepared,2025-10-01 13:24:59
TST-002291,BAT-002287,potency,2024-11-30,102.78,%,95.0,105.0,pass,ANL-049,EQP-0085,LAB-011,,,2024-11-30 08:41:23
TST-002292,BAT-002536,stability,2024-10-05,97.38,%,90.0,110.0,pass,ANL-009,EQP-0069,LAB-011,,Sample re-prepared,2024-10-05 12:03:19
TST-002293,BAT-002879,potency,2025-09-19,99.81,%,95.0,105.0,pass,ANL-050,EQP-0058,LAB-005,,,2025-09-19 16:08:00
TST-002294,BAT-002694,stability,2024-03-03,105.36,%,90.0,110.0,pass,ANL-027,EQP-0045,LAB-014,,Sample re-prepared,2024-03-03 13:27:51
TST-002295,BAT-001522,potency,2025-01-27,98.53,%,95.0,105.0,pass,ANL-031,EQP-0089,LAB-013,,Within spec,2025-01-28 00:03:38
TST-002296,BAT-001702,dissolution,2023-11-09,91.39,%,80.0,100.0,pass,ANL-049,EQP-0030,LAB-008,,Sample re-prepared,2023-11-09 15:19:50
TST-002297,BAT-000741,potency,2024-03-29,99.35,%,95.0,105.0,pass,ANL-042,EQP-0008,LAB-010,,,2024-03-29 21:05:01
TST-002298,BAT-002173,purity,2023-02-02,99.66,%,98.0,100.0,pass,ANL-011,EQP-0099,LAB-013,,Retest performed,2023-02-02 12:01:36
TST-002299,BAT-000889,purity,2024-01-08,99.96,%,98.0,100.0,pass,ANL-045,EQP-0041,LAB-008,,Sample re-prepared,2024-01-08 14:40:18
TST-002300,BAT-001955,dissolution,2025-11-26,91.26,%,80.0,100.0,pass,ANL-039,EQP-0026,LAB-007,,Retest performed,2025-11-27 06:28:09
TST-002301,BAT-002010,purity,2024-05-21,99.84,%,98.0,100.0,pass,ANL-034,EQP-0032,LAB-005,,,2024-05-21 01:22:41
TST-002302,BAT-000684,microbial,2025-07-08,12.0,CFU/g,0,100,pass,ANL-050,EQP-0001,LAB-010,,Retest performed,2025-07-09 01:12:27
TST-002303,BAT-002811,microbial,2023-11-13,6.0,CFU/g,0,100,pass,ANL-018,EQP-0061,LAB-013,,Minor deviation noted,2023-11-13 08:09:54
TST-002304,BAT-001491,purity,2025-08-22,99.38,%,98.0,100.0,pass,ANL-025,EQP-0021,LAB-013,,Sample re-prepared,2025-08-22 14:37:34
TST-002305,BAT-001330,dissolution,2023-08-21,88.55,%,80.0,100.0,pass,ANL-030,EQP-0011,LAB-009,,Minor deviation noted,2023-08-21 10:47:12
TST-002306,BAT-001678,identity,2025-01-11,0.99,ratio,0.98,1.02,pass,ANL-006,EQP-0027,LAB-007,,,2025-01-12 01:12:10
TST-002307,BAT-002389,potency,2024-10-02,98.66,%,95.0,105.0,pass,ANL-008,EQP-0090,LAB-012,,,2024-10-02 22:44:48
TST-002308,BAT-002660,stability,2024-06-25,101.83,%,90.0,110.0,pass,ANL-005,EQP-0039,LAB-005,,Retest performed,2024-06-26 00:54:07
TST-002309,BAT-001963,identity,2023-10-04,1.008,ratio,0.98,1.02,pass,ANL-015,EQP-0057,LAB-012,,Within spec,2023-10-05 06:20:14
TST-002310,BAT-002412,stability,2025-07-18,100.49,%,90.0,110.0,pass,ANL-045,EQP-0056,LAB-003,,,2025-07-18 14:41:50
TST-002311,BAT-001634,purity,2024-02-29,99.53,%,98.0,100.0,pass,ANL-049,EQP-0052,LAB-004,,,2024-02-29 11:39:05
TST-002312,BAT-000159,stability,2025-07-04,104.1,%,90.0,110.0,pass,ANL-014,EQP-0091,LAB-004,,,2025-07-04 20:26:19
TST-002313,BAT-001942,microbial,2025-02-01,28.0,CFU/g,0,100,pass,ANL-027,EQP-0029,LAB-010,,Sample re-prepared,2025-02-01 07:29:21
TST-002314,BAT-000305,potency,2025-02-21,103.02,%,95.0,105.0,pass,ANL-048,EQP-0050,LAB-003,,,2025-02-21 15:00:22
TST-002315,BAT-002633,microbial,2025-03-28,13.0,CFU/g,0,100,pass,ANL-022,EQP-0095,LAB-011,,Within spec,2025-03-28 02:50:09
TST-002316,BAT-000197,dissolution,2025-11-30,88.01,%,80.0,100.0,pass,ANL-014,EQP-0039,LAB-005,,,2025-12-01 06:57:55
TST-002317,BAT-002144,dissolution,2023-01-04,94.06,%,80.0,100.0,pass,ANL-030,EQP-0097,LAB-011,,Retest performed,2023-01-04 05:18:03
TST-002318,BAT-002398,purity,2025-10-02,99.65,%,98.0,100.0,pass,ANL-050,EQP-0084,LAB-002,,Minor deviation noted,2025-10-03 01:43:38
TST-002319,BAT-001686,purity,2025-12-26,101.39,%,98.0,100.0,fail,ANL-037,EQP-0017,LAB-010,DEV-9923,Root cause analysis pending,2025-12-27 06:21:12
TST-002320,BAT-002211,stability,2023-12-27,98.2,%,90.0,110.0,pass,ANL-047,EQP-0096,LAB-008,,Minor deviation noted,2023-12-28 05:41:24
TST-002321,BAT-001752,purity,2025-08-26,99.09,%,98.0,100.0,pass,ANL-009,EQP-0061,LAB-004,,Sample re-prepared,2025-08-26 21:05:31
TST-002322,BAT-000047,potency,2024-12-04,101.28,%,95.0,105.0,pass,ANL-024,EQP-0002,LAB-005,,Sample re-prepared,2024-12-04 11:37:35
TST-002323,BAT-002668,microbial,2024-03-04,2.0,CFU/g,0,100,pass,ANL-033,EQP-0030,LAB-013,,Within spec,2024-03-04 07:53:05
TST-002324,BAT-000401,potency,2024-12-14,99.42,%,95.0,105.0,pass,ANL-001,EQP-0083,LAB-008,,,2024-12-14 18:14:01
TST-002325,BAT-002037,stability,2025-09-23,102.07,%,90.0,110.0,pass,ANL-008,EQP-0067,LAB-003,,Minor deviation noted,2025-09-23 13:28:27
TST-002326,BAT-001697,identity,2023-04-17,0.9933,ratio,0.98,1.02,pass,ANL-036,EQP-0083,LAB-001,,,2023-04-17 17:27:53
TST-002327,BAT-002298,potency,2023-08-13,101.0,%,95.0,105.0,pass,ANL-012,EQP-0087,LAB-005,,,2023-08-14 01:45:28
TST-002328,BAT-001589,stability,2023-05-10,104.07,%,90.0,110.0,pass,ANL-031,EQP-0090,LAB-014,,,2023-05-10 19:12:46
TST-002329,BAT-002301,stability,2024-09-10,99.29,%,90.0,110.0,pass,ANL-012,EQP-0052,LAB-006,,Minor deviation noted,2024-09-10 14:15:28
TST-002330,BAT-000215,dissolution,2023-12-06,84.09,%,80.0,100.0,pass,ANL-049,EQP-0074,LAB-003,,Within spec,2023-12-06 10:15:51
TST-002331,BAT-002759,identity,2025-03-21,0.9966,ratio,0.98,1.02,pass,ANL-002,EQP-0080,LAB-010,,Retest performed,2025-03-22 01:11:38
TST-002332,BAT-000767,stability,2025-07-19,103.6,%,90.0,110.0,pass,ANL-037,EQP-0072,LAB-006,,Retest performed,2025-07-19 12:30:12
TST-002333,BAT-001821,dissolution,2023-09-18,92.39,%,80.0,100.0,pass,ANL-014,EQP-0041,LAB-010,,,2023-09-18 09:11:18
TST-002334,BAT-000227,identity,2025-11-25,0.9913,ratio,0.98,1.02,pass,ANL-047,EQP-0042,LAB-005,,,2025-11-25 23:11:26
TST-002335,BAT-000633,potency,2025-08-21,95.35,%,95.0,105.0,pass,ANL-028,EQP-0035,LAB-014,,,2025-08-21 22:00:23
TST-002336,BAT-002818,dissolution,2023-08-09,85.6,%,80.0,100.0,pass,ANL-031,EQP-0015,LAB-009,,Retest performed,2023-08-09 04:02:11
TST-002337,BAT-002874,stability,2024-09-28,97.85,%,90.0,110.0,pass,ANL-032,EQP-0030,LAB-015,,,2024-09-28 16:02:27
TST-002338,BAT-002975,potency,2023-02-14,104.97,%,95.0,105.0,pass,ANL-031,EQP-0052,LAB-007,,,2023-02-14 16:20:12
TST-002339,BAT-000215,purity,2023-09-06,98.68,%,98.0,100.0,pass,ANL-002,EQP-0083,LAB-015,,,2023-09-06 22:55:03
TST-002340,BAT-002822,identity,2024-10-30,0.9981,ratio,0.98,1.02,pass,ANL-009,EQP-0032,LAB-006,,,2024-10-30 08:57:36
TST-002341,BAT-000741,purity,2023-02-15,99.9,%,98.0,100.0,pass,ANL-007,EQP-0022,LAB-005,,Retest performed,2023-02-16 05:44:28
TST-002342,BAT-002682,identity,2024-09-15,1.0055,ratio,0.98,1.02,pass,ANL-048,EQP-0003,LAB-003,,,2024-09-15 20:01:42
TST-002343,BAT-001057,identity,2023-02-10,1.0129,ratio,0.98,1.02,pass,ANL-007,EQP-0011,LAB-015,,Retest performed,2023-02-11 01:56:30
TST-002344,BAT-002332,stability,2024-06-01,99.84,%,90.0,110.0,pass,ANL-007,EQP-0057,LAB-013,,Sample re-prepared,2024-06-02 01:17:59
TST-002345,BAT-001309,stability,2025-08-10,102.35,%,90.0,110.0,pass,ANL-027,EQP-0039,LAB-014,,Within spec,2025-08-11 05:00:51
TST-002346,BAT-000107,microbial,2025-10-13,42.0,CFU/g,0,100,pass,ANL-010,EQP-0066,LAB-015,,Minor deviation noted,2025-10-14 07:42:40
TST-002347,BAT-001519,identity,2025-02-01,1.0151,ratio,0.98,1.02,pass,ANL-046,EQP-0013,LAB-005,,Within spec,2025-02-01 23:27:21
TST-002348,BAT-000042,stability,2023-06-07,108.61,%,90.0,110.0,pass,ANL-016,EQP-0023,LAB-009,,Retest performed,2023-06-07 09:27:16
TST-002349,BAT-002165,microbial,2025-08-24,7.0,CFU/g,0,100,pass,ANL-039,EQP-0085,LAB-010,,,2025-08-24 03:24:51
TST-002350,BAT-001698,microbial,2025-06-12,26.0,CFU/g,0,100,pass,ANL-036,EQP-0073,LAB-003,,,2025-06-12 20:53:23
TST-002351,BAT-001935,potency,2023-04-04,99.84,%,95.0,105.0,pass,ANL-007,EQP-0085,LAB-002,,,2023-04-04 04:14:56
TST-002352,BAT-002702,stability,2024-01-30,105.25,%,90.0,110.0,pass,ANL-035,EQP-0079,LAB-001,,Minor deviation noted,2024-01-30 17:16:55
TST-002353,BAT-002910,microbial,2025-03-30,13.0,CFU/g,0,100,pass,ANL-035,EQP-0004,LAB-004,,Sample re-prepared,2025-03-31 00:58:22
TST-002354,BAT-000583,identity,2024-12-16,1.0033,ratio,0.98,1.02,pass,ANL-022,EQP-0025,LAB-011,,,2024-12-16 20:39:04
TST-002355,BAT-001364,potency,2025-12-11,97.24,%,95.0,105.0,pass,ANL-014,EQP-0094,LAB-013,,Sample re-prepared,2025-12-12 03:39:00
TST-002356,BAT-000740,microbial,2024-12-02,21.0,CFU/g,0,100,pass,ANL-015,EQP-0073,LAB-012,,,2024-12-02 18:06:35
TST-002357,BAT-002999,stability,2023-11-12,100.54,%,90.0,110.0,pass,ANL-017,EQP-0012,LAB-005,,,2023-11-12 14:47:25
TST-002358,BAT-000676,identity,2025-12-13,1.0119,ratio,0.98,1.02,pass,ANL-047,EQP-0088,LAB-011,,Minor deviation noted,2025-12-13 13:23:18
TST-002359,BAT-002604,dissolution,2023-07-11,92.04,%,80.0,100.0,pass,ANL-014,EQP-0019,LAB-015,,,2023-07-11 09:05:27
TST-002360,BAT-000138,identity,2025-11-27,0.9819,ratio,0.98,1.02,pass,ANL-024,EQP-0070,LAB-007,,Minor deviation noted,2025-11-27 04:16:51
TST-002361,BAT-002853,identity,2023-10-23,1.0072,ratio,0.98,1.02,pass,ANL-034,EQP-0009,LAB-010,,,2023-10-23 06:44:37
TST-002362,BAT-001223,purity,2023-05-25,99.27,%,98.0,100.0,pass,ANL-019,EQP-0057,LAB-011,,,2023-05-26 01:55:24
